# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125485 2457506.04190 2770 0.0412 -3.2822851790e+05 1.5170021624e+03 -1.6872172655e+03 -1.0099028117e+00 6.9713053942e+00 -2.3002962907e-01 -1.5561314025e+05 1.5712389073e+03 1.3164330680e+03 -3.3417322040e+00 -1.7408751757e+00 -5.9764101980e-01
125486 2457506.06233 2602 0.0408 -3.2922721491e+05 1.5244170400e+03 -1.6874816998e+03 -1.0236710328e+00 6.9721684961e+00 -2.3078540782e-01 -1.5531300026e+05 1.5690102281e+03 1.3164405200e+03 -3.3375985415e+00 -1.7409708663e+00 -5.9792651347e-01
125487 2457506.08277 2780 0.0418 -3.2932467441e+05 1.5252597743e+03 -1.6864608924e+03 -1.0254097165e+00 6.9692508502e+00 -2.2680679837e-01 -1.5589758042e+05 1.5731224508e+03 1.3140406726e+03 -3.3448718768e+00 -1.7332912126e+00 -6.0383699919e-01
125488 2457506.10321 2734 0.0415 -3.2978892528e+05 1.5286315479e+03 -1.6873140504e+03 -1.0314482474e+00 6.9738851050e+00 -2.2025848442e-01 -1.5577079817e+05 1.5720439533e+03 1.3126626904e+03 -3.3426739692e+00 -1.7292901425e+00 -6.0909940752e-01
125489 2457506.12364 2531 0.0405 -3.2928848681e+05 1.5248766524e+03 -1.6875676956e+03 -1.0244020744e+00 6.9748621937e+00 -2.2030825569e-01 -1.5632655317e+05 1.5761843721e+03 1.3125825533e+03 -3.3503952815e+00 -1.7291746976e+00 -6.0991966713e-01
125490 2457506.14408 1977 0.0413 -3.2881397145e+05 1.5212832296e+03 -1.6881097557e+03 -1.0175676652e+00 6.9774742186e+00 -2.1775863202e-01 -1.5559504495e+05 1.5705681376e+03 1.3109195045e+03 -3.3396697782e+00 -1.7238301736e+00 -6.1390524642e-01
125491 2457506.16451 1334 0.0393 -3.3485793287e+05 1.5683198309e+03 -1.6694732644e+03 -1.1088836310e+00 6.9086500444e+00 -2.1504389423e-01 -1.5261072243e+05 1.5481480555e+03 1.3092430090e+03 -3.2976237520e+00 -1.7186652104e+00 -6.1875643333e-01
125492 2457506.18495 2507 0.0525 -3.2718160321e+05 1.5096757693e+03 -1.6826361358e+03 -9.9718541954e-01 6.9534921836e+00 -2.3262319800e-01 -1.5666914292e+05 1.5793895167e+03 1.3194088234e+03 -3.3573633052e+00 -1.7505288167e+00 -5.9116191045e-01
125493 2457506.20536 2623 0.0413 -3.2832791190e+05 1.5177214205e+03 -1.6872424251e+03 -1.0112062295e+00 6.9714070483e+00 -2.2936787507e-01 -1.5525088532e+05 1.5687575361e+03 1.3187809432e+03 -3.3374519282e+00 -1.7484323518e+00 -5.9223146453e-01
125494 2457506.22582 2911 0.0412 -3.2764211181e+05 1.5126405010e+03 -1.6870352637e+03 -1.0018271533e+00 6.9700327555e+00 -2.3235554607e-01 -1.5538066792e+05 1.5694627930e+03 1.3162296413e+03 -3.3383675363e+00 -1.7406017797e+00 -6.0001562657e-01
125495 2457506.24626 2752 0.0406 -3.2873301232e+05 1.5210095298e+03 -1.6848678349e+03 -1.0177921431e+00 6.9633040507e+00 -2.2621421554e-01 -1.5551756247e+05 1.5705537897e+03 1.3167803263e+03 -3.3405170738e+00 -1.7423742267e+00 -5.9867855321e-01
125496 2457506.26669 2751 0.0413 -3.2878598596e+05 1.5213883962e+03 -1.6850728519e+03 -1.0184791989e+00 6.9638279896e+00 -2.2763251249e-01 -1.5581977132e+05 1.5729440124e+03 1.3179545688e+03 -3.3452162163e+00 -1.7465306410e+00 -5.9755769400e-01
125497 2457506.28713 2907 0.0419 -3.2888503300e+05 1.5219273094e+03 -1.6869524629e+03 -1.0190983441e+00 6.9710684100e+00 -2.2671174402e-01 -1.5558777161e+05 1.5709109696e+03 1.3150346935e+03 -3.3408883866e+00 -1.7361554695e+00 -5.9992089385e-01
125498 2457506.30756 2898 0.0418 -3.2943157934e+05 1.5260115253e+03 -1.6868920622e+03 -1.0267099818e+00 6.9711636293e+00 -2.2540587993e-01 -1.5569392882e+05 1.5715849898e+03 1.3138462478e+03 -3.3420123535e+00 -1.7333454898e+00 -6.0746380596e-01
125499 2457506.32800 2312 0.0424 -3.2847574057e+05 1.5184591178e+03 -1.6909004749e+03 -1.0118754704e+00 6.9853885863e+00 -2.2903813675e-01 -1.5657233018e+05 1.5780538897e+03 1.3129907690e+03 -3.3540218294e+00 -1.7320606438e+00 -6.1634422132e-01
125500 2457506.34843 2726 0.0406 -3.2992024266e+05 1.5295818176e+03 -1.6875630594e+03 -1.0332064855e+00 6.9740281839e+00 -2.2412574481e-01 -1.5640318437e+05 1.5770004924e+03 1.3148808712e+03 -3.3523547527e+00 -1.7374037467e+00 -6.0832342718e-01
125501 2457506.36887 2370 0.0407 -3.2940074151e+05 1.5260044307e+03 -1.6848909185e+03 -1.0270555097e+00 6.9646909728e+00 -2.2140085161e-01 -1.5549772051e+05 1.5700011764e+03 1.3124039580e+03 -3.3389155645e+00 -1.7294833545e+00 -6.1442285580e-01
125502 2457506.38931 2202 0.0393 -3.2896281649e+05 1.5223440998e+03 -1.6885465904e+03 -1.0195565871e+00 6.9771607429e+00 -2.2705796142e-01 -1.5577489737e+05 1.5719679945e+03 1.3113798162e+03 -3.3423595599e+00 -1.7249902481e+00 -6.1121143649e-01
125503 2457506.40981 19 0.0317 -5.2860184395e+05 2.7153059630e+03 -4.4956818019e+03 -2.7606735566e+00 1.6145053798e+01 -6.3823693535e+00 2.7358437916e+05 -9.2129884038e+02 8.0317730614e+03 1.8542271540e-01 -2.2986664513e+01 1.7352230908e+01
125504 2457506.43018 2964 0.0540 -3.2682966044e+05 1.5067499890e+03 -1.6854023265e+03 -9.9114897111e-01 6.9642103273e+00 -2.3059192474e-01 -1.5567273924e+05 1.5717677169e+03 1.3175599628e+03 -3.3427351031e+00 -1.7424725161e+00 -5.8572887742e-01
125505 2457506.45061 2787 0.0420 -3.2865573712e+05 1.5203204496e+03 -1.6858102664e+03 -1.0164101536e+00 6.9647657161e+00 -2.3529699682e-01 -1.5507667135e+05 1.5674504191e+03 1.3187555659e+03 -3.3350370065e+00 -1.7490224758e+00 -5.9544534674e-01
125506 2457506.47104 2438 0.0421 -3.2773856180e+05 1.5132492900e+03 -1.6880052618e+03 -1.0027388824e+00 6.9739813898e+00 -2.3069857172e-01 -1.5564914941e+05 1.5716961040e+03 1.3184876842e+03 -3.3429390240e+00 -1.7485945132e+00 -5.9808160595e-01
125507 2457506.49148 2712 0.0409 -3.2713043572e+05 1.5088292350e+03 -1.6870481900e+03 -9.9462221449e-01 6.9720784909e+00 -2.2317056873e-01 -1.5466364946e+05 1.5640544997e+03 1.3155487328e+03 -3.3280883636e+00 -1.7365247491e+00 -5.9278359538e-01
125508 2457506.51191 2553 0.0413 -3.2770107981e+05 1.5130707774e+03 -1.6871690910e+03 -1.0026159481e+00 6.9704071312e+00 -2.3329562172e-01 -1.5553223844e+05 1.5706190832e+03 1.3163156136e+03 -3.3405136934e+00 -1.7398356353e+00 -5.9484937570e-01
125509 2457506.53235 2723 0.0421 -3.2858589961e+05 1.5196986959e+03 -1.6869282084e+03 -1.0150261976e+00 6.9695164542e+00 -2.3343365324e-01 -1.5574264360e+05 1.5721926869e+03 1.3162788384e+03 -3.3434733293e+00 -1.7400317066e+00 -5.9640142971e-01
125510 2457506.55279 2702 0.0419 -3.2970487624e+05 1.5280199874e+03 -1.6871316339e+03 -1.0304131502e+00 6.9717985724e+00 -2.2658118551e-01 -1.5598345652e+05 1.5738577521e+03 1.3149543062e+03 -3.3463537426e+00 -1.7354729982e+00 -5.9815100667e-01
125511 2457506.57323 2636 0.0420 -3.3101770921e+05 1.5380406146e+03 -1.6849847120e+03 -1.0495421878e+00 6.9634524354e+00 -2.2829171397e-01 -1.5661619948e+05 1.5785380829e+03 1.3145064988e+03 -3.3550810129e+00 -1.7351624038e+00 -6.0445136186e-01
125512 2457506.59366 2703 0.0412 -3.2910827942e+05 1.5234393504e+03 -1.6884298090e+03 -1.0215892094e+00 6.9773222119e+00 -2.2375524258e-01 -1.5642111626e+05 1.5768563437e+03 1.3123000648e+03 -3.3516645450e+00 -1.7295861200e+00 -6.1677580186e-01
125513 2457506.61410 2461 0.0420 -3.2966736620e+05 1.5280070015e+03 -1.6847244953e+03 -1.0308022033e+00 6.9643305972e+00 -2.2011198533e-01 -1.5600203954e+05 1.5738235658e+03 1.3130468088e+03 -3.3460805598e+00 -1.7304561794e+00 -6.0775638712e-01
125514 2457506.63452 640 0.0356 -3.3391342591e+05 1.5597527480e+03 -1.6837758880e+03 -1.0905934856e+00 6.9522827691e+00 -2.6000457041e-01 -1.5500474376e+05 1.5672607654e+03 1.3210660190e+03 -3.3349961383e+00 -1.7514292100e+00 -5.6614090890e-01
125516 2457506.67540 2793 0.0517 -3.2872430737e+05 1.5209908393e+03 -1.6844356931e+03 -1.0178213862e+00 6.9621051688e+00 -2.2432874610e-01 -1.5563014596e+05 1.5714109990e+03 1.3169199291e+03 -3.3421146767e+00 -1.7422769438e+00 -5.9580718325e-01
125517 2457506.69583 2606 0.0406 -3.2817113425e+05 1.5166039180e+03 -1.6868657828e+03 -1.0092706727e+00 6.9689847550e+00 -2.3458549034e-01 -1.5543027621e+05 1.5699252598e+03 1.3169833864e+03 -3.3393798986e+00 -1.7429941886e+00 -5.9800355480e-01
125518 2457506.71627 2586 0.0418 -3.2785471945e+05 1.5141194526e+03 -1.6881369685e+03 -1.0043847737e+00 6.9740976628e+00 -2.3308276780e-01 -1.5511539670e+05 1.5673969203e+03 1.3151540552e+03 -3.3343096956e+00 -1.7357865473e+00 -5.9613058985e-01
125519 2457506.73671 2778 0.0418 -3.2897859713e+05 1.5227108431e+03 -1.6861542610e+03 -1.0207348851e+00 6.9677837332e+00 -2.2824598624e-01 -1.5583533986e+05 1.5726358332e+03 1.3138672344e+03 -3.3438927360e+00 -1.7320813143e+00 -6.0121457382e-01
125520 2457506.75715 2214 0.0423 -3.2940097500e+05 1.5257475176e+03 -1.6872245601e+03 -1.0261120819e+00 6.9731178969e+00 -2.2218905236e-01 -1.5624176769e+05 1.5753898112e+03 1.3111926374e+03 -3.3486827419e+00 -1.7253249875e+00 -6.1620999507e-01
125521 2457506.77758 2260 0.0408 -3.2974980688e+05 1.5285258583e+03 -1.6855924091e+03 -1.0316536033e+00 6.9664010135e+00 -2.2542793101e-01 -1.5618999256e+05 1.5752546831e+03 1.3134123950e+03 -3.3488967506e+00 -1.7335730261e+00 -6.1605424028e-01
125522 2457506.79800 1203 0.0406 -3.2941268623e+05 1.5255410129e+03 -1.6899703795e+03 -1.0253228133e+00 6.9806066019e+00 -2.3554900992e-01 -1.5604816519e+05 1.5746826744e+03 1.3178615502e+03 -3.3483783387e+00 -1.7434891219e+00 -5.8485973449e-01
125523 2457506.81843 210 0.0547 -3.3137985609e+05 1.5560321070e+03 -1.5395772784e+03 -1.1128148866e+00 6.3974522860e+00 -3.4452986580e-01 -1.7413025557e+05 1.7159245178e+03 1.3802188108e+03 -3.6239456970e+00 -1.9822487451e+00 -6.1550075584e-01
125524 2457506.83888 361 0.0445 -3.2732600398e+05 1.5093126416e+03 -1.6963223989e+03 -9.9297970695e-01 7.0201259253e+00 -1.6152144300e-01 -1.4662239733e+05 1.4999806893e+03 1.2750594630e+03 -3.2008696661e+00 -1.5832767647e+00 -5.8031852098e-01
125525 2457506.85930 232 0.0424 -3.2516307466e+05 1.4938629414e+03 -1.6902410304e+03 -9.6638738800e-01 6.9797094594e+00 -2.4500583960e-01 -1.6415516137e+05 1.6299492048e+03 1.2690611795e+03 -3.4417299428e+00 -1.5613008782e+00 -5.8322766258e-01
125526 2457506.87976 708 0.0405 -3.3820228102e+05 1.5930476367e+03 -1.6715344325e+03 -1.1552738790e+00 6.9034866070e+00 -2.7563012653e-01 -1.5179348243e+05 1.5416036476e+03 1.3045720421e+03 -3.2842209788e+00 -1.6945091217e+00 -5.8730727323e-01
125529 2457506.94107 2677 0.0408 -3.2759744917e+05 1.5123255513e+03 -1.6868843421e+03 -1.0012353483e+00 6.9701829632e+00 -2.2907387740e-01 -1.5450341948e+05 1.5627037111e+03 1.3141145000e+03 -3.3252928118e+00 -1.7314222595e+00 -5.9392107679e-01
125530 2457506.96150 2698 0.0413 -3.2795596455e+05 1.5151735846e+03 -1.6852793956e+03 -1.0067993549e+00 6.9655132358e+00 -2.2300447234e-01 -1.5532292625e+05 1.5690313680e+03 1.3161529297e+03 -3.3375574155e+00 -1.7402335290e+00 -5.9959445106e-01
125531 2457506.98194 2724 0.0405 -3.2711283436e+05 1.5087937675e+03 -1.6861871083e+03 -9.9472752619e-01 6.9689897006e+00 -2.2269625506e-01 -1.5505589281e+05 1.5669829270e+03 1.3155572174e+03 -3.3336171876e+00 -1.7377409045e+00 -5.9832025862e-01
125532 2457507.00237 2901 0.0414 -3.2795651386e+05 1.5150985743e+03 -1.6860518538e+03 -1.0065791695e+00 6.9671038256e+00 -2.2932118249e-01 -1.5572259175e+05 1.5721278891e+03 1.3171277040e+03 -3.3435159157e+00 -1.7432911757e+00 -5.9683457900e-01
125533 2457507.02281 2701 0.0428 -3.2803224877e+05 1.5155986405e+03 -1.6866700367e+03 -1.0073878984e+00 6.9694497655e+00 -2.2924040593e-01 -1.5575032316e+05 1.5722156226e+03 1.3159718934e+03 -3.3434823807e+00 -1.7394446884e+00 -5.9896997734e-01
125534 2457507.04324 2651 0.0413 -3.2903544382e+05 1.5231177639e+03 -1.6862914210e+03 -1.0214967995e+00 6.9676451196e+00 -2.3123842769e-01 -1.5568110779e+05 1.5715815571e+03 1.3148045158e+03 -3.3420884635e+00 -1.7352488510e+00 -5.9970011642e-01
125535 2457507.06368 2777 0.0419 -3.2928048624e+05 1.5249009901e+03 -1.6867387138e+03 -1.0246816678e+00 6.9703721996e+00 -2.2641410562e-01 -1.5575812481e+05 1.5720593104e+03 1.3138256304e+03 -3.3428724086e+00 -1.7329704538e+00 -6.0607780665e-01
125536 2457507.08412 2358 0.0419 -3.3044771887e+05 1.5334988197e+03 -1.6877154902e+03 -1.0405617764e+00 6.9730715441e+00 -2.3094039127e-01 -1.5629701337e+05 1.5762158799e+03 1.3150617455e+03 -3.3507538298e+00 -1.7352553608e+00 -5.9524368346e-01
125537 2457507.10455 2446 0.0412 -3.2946496019e+05 1.5259705621e+03 -1.6895889903e+03 -1.0260986275e+00 6.9810831851e+00 -2.2634048819e-01 -1.5600210753e+05 1.5739712225e+03 1.3145388033e+03 -3.3466457262e+00 -1.7363143653e+00 -6.0921248457e-01
125538 2457507.12498 2067 0.0409 -3.3130468871e+05 1.5398219927e+03 -1.6883440634e+03 -1.0521615524e+00 6.9765460403e+00 -2.2600867323e-01 -1.5706735568e+05 1.5818975747e+03 1.3143979800e+03 -3.3613141750e+00 -1.7343621260e+00 -6.0250259740e-01
125539 2457507.14542 886 0.0404 -3.3369736294e+05 1.5584025745e+03 -1.6813111429e+03 -1.0882704331e+00 6.9485549801e+00 -2.3443753570e-01 -1.5487339535e+05 1.5657286232e+03 1.3159861929e+03 -3.3314800870e+00 -1.7394025074e+00 -5.9842051993e-01
125540 2457507.16586 2669 0.0682 -3.2584667800e+05 1.4994174501e+03 -1.6854125340e+03 -9.7731323330e-01 6.9673574052e+00 -2.1553813566e-01 -1.5476577399e+05 1.5655201641e+03 1.3224676803e+03 -3.3319902116e+00 -1.7596818569e+00 -5.8079008330e-01
125541 2457507.18629 2644 0.0431 -3.2846928264e+05 1.5182650941e+03 -1.6919415334e+03 -1.0113022053e+00 6.9883609737e+00 -2.3145878476e-01 -1.5490987199e+05 1.5657616181e+03 1.3147502005e+03 -3.3310872414e+00 -1.7345961602e+00 -5.9782063535e-01
125542 2457507.20673 2727 0.0408 -3.2845153623e+05 1.5182116094e+03 -1.6912458152e+03 -1.0114340085e+00 6.9841654600e+00 -2.3911554297e-01 -1.5550919781e+05 1.5704541998e+03 1.3167971220e+03 -3.3402442986e+00 -1.7421048249e+00 -5.9729234829e-01
125543 2457507.22716 2385 0.0424 -3.2801452796e+05 1.5150358585e+03 -1.6904789860e+03 -1.0056922552e+00 6.9808392130e+00 -2.4148036881e-01 -1.5547338551e+05 1.5701383394e+03 1.3162899143e+03 -3.3395051886e+00 -1.7390950207e+00 -5.9197084769e-01
125544 2457507.24760 2920 0.0417 -3.2811073904e+05 1.5160136425e+03 -1.6881067396e+03 -1.0079360348e+00 6.9731797582e+00 -2.3608685467e-01 -1.5527160925e+05 1.5687775727e+03 1.3175274079e+03 -3.3372813119e+00 -1.7445587047e+00 -5.9597547635e-01
125545 2457507.26803 2611 0.0404 -3.2818927811e+05 1.5165919780e+03 -1.6881749041e+03 -1.0089469525e+00 6.9744094211e+00 -2.3172269627e-01 -1.5520746598e+05 1.5682794868e+03 1.3172754622e+03 -3.3363165467e+00 -1.7436273052e+00 -5.9595504542e-01
125546 2457507.28847 2715 0.0412 -3.2781726624e+05 1.5139896339e+03 -1.6866544614e+03 -1.0043283119e+00 6.9703583139e+00 -2.2432234330e-01 -1.5564098094e+05 1.5713634656e+03 1.3158027688e+03 -3.3418190299e+00 -1.7387083509e+00 -5.9859343245e-01
125547 2457507.30891 2303 0.0410 -3.2710616227e+05 1.5085332566e+03 -1.6881379121e+03 -9.9393168510e-01 6.9747130285e+00 -2.2996921674e-01 -1.5493542126e+05 1.5662802891e+03 1.3173538630e+03 -3.3325416016e+00 -1.7420049101e+00 -5.8697081726e-01
125548 2457507.32934 2600 0.0412 -3.2935865269e+05 1.5255954591e+03 -1.6856256103e+03 -1.0262639640e+00 6.9647692573e+00 -2.3289053547e-01 -1.5529077900e+05 1.5692519586e+03 1.3203048752e+03 -3.3387533560e+00 -1.7543407532e+00 -5.9309186820e-01
125549 2457507.34977 2400 0.0413 -3.2929813585e+05 1.5250009073e+03 -1.6869968235e+03 -1.0248548656e+00 6.9704949790e+00 -2.3016419118e-01 -1.5467729841e+05 1.5644047903e+03 1.3176724633e+03 -3.3292558252e+00 -1.7453968820e+00 -5.9711769904e-01
125550 2457507.37021 2070 0.0413 -3.2898596014e+05 1.5225526222e+03 -1.6881194270e+03 -1.0200642031e+00 6.9747072915e+00 -2.3014415912e-01 -1.5572109091e+05 1.5716841923e+03 1.3129796134e+03 -3.3419631167e+00 -1.7293235077e+00 -6.0371553809e-01
125551 2457507.39063 206 0.0502 -3.3488569578e+05 1.5749992787e+03 -1.6074895072e+03 -1.1349683897e+00 6.6480123974e+00 -3.5392530512e-01 -1.5185601621e+05 1.5453144298e+03 1.3356281899e+03 -3.2967528627e+00 -1.8022310995e+00 -5.5015710854e-01
125552 2457507.41108 2208 0.0510 -3.2840034744e+05 1.5179708448e+03 -1.6898582863e+03 -1.0111081937e+00 6.9816464873e+00 -2.2645958954e-01 -1.5568960394e+05 1.5718361038e+03 1.3172133725e+03 -3.3427125276e+00 -1.7403616606e+00 -5.8192989289e-01
125553 2457507.43152 2927 0.0419 -3.2902849578e+05 1.5224947421e+03 -1.6913732458e+03 -1.0193281137e+00 6.9856850950e+00 -2.3407198270e-01 -1.5551542471e+05 1.5704995867e+03 1.3168649749e+03 -3.3403394040e+00 -1.7425783422e+00 -5.9830691357e-01
125557 2457507.51326 2821 0.0418 -3.2786545643e+05 1.5143822020e+03 -1.6863458882e+03 -1.0050926864e+00 6.9697582856e+00 -2.2173478420e-01 -1.5441207849e+05 1.5619585439e+03 1.3134820364e+03 -3.3238198371e+00 -1.7297261773e+00 -5.9699203056e-01
125558 2457507.53370 2574 0.0410 -3.2737919297e+05 1.5107963645e+03 -1.6860159281e+03 -9.9854454305e-01 6.9673516844e+00 -2.2741340555e-01 -1.5466143121e+05 1.5641850744e+03 1.3168606922e+03 -3.3285752018e+00 -1.7408422032e+00 -5.9008009673e-01
125559 2457507.55413 2590 0.0411 -3.2888259907e+05 1.5219902931e+03 -1.6861568183e+03 -1.0194402831e+00 6.9667492605e+00 -2.3287587510e-01 -1.5530165469e+05 1.5687552087e+03 1.3148819381e+03 -3.3367753692e+00 -1.7346019757e+00 -5.9537249671e-01
125560 2457507.57457 2573 0.0416 -3.2837394057e+05 1.5179920445e+03 -1.6881281519e+03 -1.0115258054e+00 6.9755394509e+00 -2.2634138073e-01 -1.5520136249e+05 1.5678868145e+03 1.3136806840e+03 -3.3350071039e+00 -1.7315260466e+00 -6.0186211727e-01
125561 2457507.59501 2905 0.0418 -3.2942081618e+05 1.5259247100e+03 -1.6869576491e+03 -1.0265375785e+00 6.9713754002e+00 -2.2557138528e-01 -1.5562710433e+05 1.5710676485e+03 1.3136654010e+03 -3.3410052945e+00 -1.7325368886e+00 -6.0682886985e-01
125562 2457507.61544 2045 0.0425 -3.2967157341e+05 1.5277139254e+03 -1.6877559238e+03 -1.0297464314e+00 6.9738866828e+00 -2.2794510653e-01 -1.5716713652e+05 1.5822622508e+03 1.3109241629e+03 -3.3613849824e+00 -1.7232434008e+00 -6.1110337385e-01
125563 2457507.63591 210 0.0449 -4.9613652011e+05 2.8082895956e+03 -1.3096667730e+03 -3.4922770675e+00 5.5246956009e+00 -4.1782845732e-01 -1.8848907168e+05 1.8092538263e+03 1.2487001843e+03 -3.7703361023e+00 -1.4545522594e+00 -4.3924240699e-01
125564 2457507.65631 2771 0.0525 -3.2926517434e+05 1.5243960275e+03 -1.6900673384e+03 -1.0230743341e+00 6.9818486552e+00 -2.2897831273e-01 -1.5569939506e+05 1.5720266647e+03 1.3183357096e+03 -3.3433660043e+00 -1.7460376818e+00 -5.8898240291e-01
125565 2457507.67675 2437 0.0412 -3.2888689465e+05 1.5214028574e+03 -1.6917224480e+03 -1.0172254478e+00 6.9869837477e+00 -2.3411026699e-01 -1.5577290312e+05 1.5724143906e+03 1.3168287546e+03 -3.3439413839e+00 -1.7432429231e+00 -6.0210497959e-01
125566 2457507.69718 2914 0.0412 -3.2879196515e+05 1.5208441062e+03 -1.6903468297e+03 -1.0164956208e+00 6.9812085961e+00 -2.3727447151e-01 -1.5518810439e+05 1.5681106083e+03 1.3172470375e+03 -3.3359301847e+00 -1.7430346252e+00 -5.9377834671e-01
125567 2457507.71762 2786 0.0418 -3.2868130455e+05 1.5205207187e+03 -1.6857172406e+03 -1.0168258566e+00 6.9639667102e+00 -2.3738329638e-01 -1.5502119763e+05 1.5669753710e+03 1.3181918525e+03 -3.3340227553e+00 -1.7466545795e+00 -5.9420202448e-01
125568 2457507.73805 2621 0.0427 -3.2810179444e+05 1.5161486048e+03 -1.6862455414e+03 -1.0084276879e+00 6.9687605315e+00 -2.2445926461e-01 -1.5627002694e+05 1.5762297445e+03 1.3176173767e+03 -3.3512347572e+00 -1.7457868185e+00 -6.0012158615e-01
125569 2457507.75849 2904 0.0410 -3.2763779486e+05 1.5126608599e+03 -1.6865686509e+03 -1.0019012190e+00 6.9694394248e+00 -2.2707802867e-01 -1.5521115037e+05 1.5681683717e+03 1.3158963339e+03 -3.3358939742e+00 -1.7392851387e+00 -5.9964790594e-01
125570 2457507.77892 2581 0.0405 -3.2863800610e+05 1.5201278330e+03 -1.6864637017e+03 -1.0158402606e+00 6.9689603516e+00 -2.2771469952e-01 -1.5583383112e+05 1.5729921761e+03 1.3175106041e+03 -3.3452350624e+00 -1.7455282472e+00 -6.0066336317e-01
125571 2457507.79936 2781 0.0426 -3.2921067056e+05 1.5245773536e+03 -1.6848749951e+03 -1.0244928225e+00 6.9625750389e+00 -2.3008041349e-01 -1.5526268748e+05 1.5687832031e+03 1.3178574988e+03 -3.3374150801e+00 -1.7455717856e+00 -5.9475925267e-01
125572 2457507.81980 2712 0.0419 -3.2829999106e+05 1.5174813254e+03 -1.6877547158e+03 -1.0106872948e+00 6.9734440170e+00 -2.2961995782e-01 -1.5533442592e+05 1.5690067448e+03 1.3148694049e+03 -3.3373037290e+00 -1.7354148979e+00 -5.9933857820e-01
125573 2457507.84023 2474 0.0421 -3.2955273697e+05 1.5269129362e+03 -1.6868995806e+03 -1.0284342965e+00 6.9702895275e+00 -2.2969290638e-01 -1.5592019637e+05 1.5733199212e+03 1.3142889269e+03 -3.3453226823e+00 -1.7347628252e+00 -6.0639815253e-01
125574 2457507.86067 2101 0.0418 -3.3276927757e+05 1.5512878759e+03 -1.6832738189e+03 -1.0746725481e+00 6.9554192851e+00 -2.3614751723e-01 -1.5569104036e+05 1.5717385476e+03 1.3153743597e+03 -3.3425615501e+00 -1.7378675024e+00 -6.0196714321e-01
125575 2457507.88110 688 0.0394 -3.3568826584e+05 1.5731583748e+03 -1.6820812372e+03 -1.1157460582e+00 6.9489094250e+00 -2.4603185332e-01 -1.5429470763e+05 1.5617235702e+03 1.3189457421e+03 -3.3242048719e+00 -1.7432066453e+00 -5.6470645340e-01
125576 2457507.90154 2659 0.0518 -3.2791177463e+05 1.5144052897e+03 -1.6891862436e+03 -1.0045698679e+00 6.9798107636e+00 -2.2341713629e-01 -1.5473376155e+05 1.5646890188e+03 1.3168925367e+03 -3.3294264629e+00 -1.7405546670e+00 -5.8841360359e-01
125577 2457507.92197 2914 0.0412 -3.2870899555e+05 1.5202392982e+03 -1.6902205878e+03 -1.0153993965e+00 6.9806373090e+00 -2.3774021812e-01 -1.5506742353e+05 1.5671947931e+03 1.3170942600e+03 -3.3341840791e+00 -1.7422973301e+00 -5.9301237216e-01
125578 2457507.94241 2799 0.0416 -3.2843658547e+05 1.5184080179e+03 -1.6883884367e+03 -1.0123495368e+00 6.9739540419e+00 -2.3719392674e-01 -1.5505664812e+05 1.5672251565e+03 1.3180721662e+03 -3.3343915168e+00 -1.7449069513e+00 -5.8815043853e-01
125579 2457507.96284 2612 0.0414 -3.2847963474e+05 1.5190587956e+03 -1.6853444810e+03 -1.0141276592e+00 6.9635041908e+00 -2.3325067372e-01 -1.5503013698e+05 1.5671491613e+03 1.3191103866e+03 -3.3345060733e+00 -1.7493239969e+00 -5.9062975683e-01
125580 2457507.98328 2499 0.0414 -3.2764341720e+05 1.5125230943e+03 -1.6882284570e+03 -1.0014175391e+00 6.9736187930e+00 -2.3638071127e-01 -1.5466980616e+05 1.5640143510e+03 1.3148098764e+03 -3.3278524171e+00 -1.7337568319e+00 -5.9274827541e-01
125581 2457508.00372 2694 0.0406 -3.2811671410e+05 1.5162622450e+03 -1.6862729008e+03 -1.0086630589e+00 6.9684760616e+00 -2.2652738028e-01 -1.5503359623e+05 1.5668541197e+03 1.3159322793e+03 -3.3333171362e+00 -1.7367172246e+00 -5.8703894451e-01
125582 2457508.02415 2691 0.0409 -3.2852645666e+05 1.5192551593e+03 -1.6869035141e+03 -1.0141895258e+00 6.9696057112e+00 -2.3251175557e-01 -1.5574458059e+05 1.5722847678e+03 1.3170453373e+03 -3.3436956164e+00 -1.7411317227e+00 -5.8821129167e-01
125583 2457508.04459 2368 0.0419 -3.2925044711e+05 1.5246557956e+03 -1.6869129370e+03 -1.0242230221e+00 6.9703358652e+00 -2.2942157417e-01 -1.5507105401e+05 1.5673564002e+03 1.3178232720e+03 -3.3346819131e+00 -1.7440089033e+00 -5.8808236272e-01
125584 2457508.06502 2504 0.0425 -3.2960792857e+05 1.5273011993e+03 -1.6871237678e+03 -1.0290321671e+00 6.9726840458e+00 -2.2229210495e-01 -1.5563596590e+05 1.5712226298e+03 1.3145174190e+03 -3.3414317962e+00 -1.7351934189e+00 -6.0443874177e-01
125585 2457508.08546 2717 0.0421 -3.3000076467e+05 1.5300828703e+03 -1.6884982044e+03 -1.0340047536e+00 6.9766229908e+00 -2.2802636222e-01 -1.5599516576e+05 1.5738946173e+03 1.3143711001e+03 -3.3464205811e+00 -1.7350223718e+00 -6.0616644437e-01
