# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125881 2457514.13417 3154 0.0855 -3.4263246237e+05 1.6080019719e+03 -1.6292904038e+03 -1.1845677736e+00 6.7589884993e+00 -2.1631883289e-01 -1.4458162923e+05 1.4962252822e+03 1.3988523717e+03 -3.2137421119e+00 -2.0245456117e+00 -5.2335183911e-01
125882 2457514.15460 3438 0.0867 -3.4229452577e+05 1.6056486075e+03 -1.6279621520e+03 -1.1806487322e+00 6.7509023373e+00 -2.3189700085e-01 -1.4412745523e+05 1.4930944983e+03 1.4009169213e+03 -3.2083239851e+00 -2.0312157378e+00 -5.1881677997e-01
125883 2457514.17504 3414 0.0845 -3.4240052909e+05 1.6064903920e+03 -1.6274135871e+03 -1.1823330697e+00 6.7484273568e+00 -2.3436004534e-01 -1.4417693065e+05 1.4935157689e+03 1.4013349672e+03 -3.2091465392e+00 -2.0316219967e+00 -5.1326678636e-01
125884 2457514.19547 2868 0.0840 -3.4309123437e+05 1.6114936829e+03 -1.6284519422e+03 -1.1913184732e+00 6.7536151091e+00 -2.2805803641e-01 -1.4311616130e+05 1.4867366546e+03 1.4114081228e+03 -3.1984717252e+00 -2.0668121620e+00 -5.0378776708e-01
125885 2457514.21591 2907 0.0862 -3.4280404287e+05 1.6096243625e+03 -1.6259993712e+03 -1.1885050492e+00 6.7412045564e+00 -2.4436439273e-01 -1.4489015737e+05 1.4990632418e+03 1.4039775088e+03 -3.2198001595e+00 -2.0393614372e+00 -5.0363778388e-01
125886 2457514.23632 2131 0.0874 -3.4226389585e+05 1.6059348860e+03 -1.6231363279e+03 -1.1822972741e+00 6.7296036154e+00 -2.4965998645e-01 -1.4576373629e+05 1.5062725891e+03 1.4111267012e+03 -3.2344012622e+00 -2.0636708369e+00 -4.9357431138e-01
125887 2457514.25680 262 0.0834 -3.2428819244e+05 1.4571008341e+03 -1.7831756366e+03 -8.7654133306e-01 7.3459887306e+00 -1.2303439654e-01 -1.5953194394e+05 1.5795498336e+03 1.1346238883e+03 -3.3157177620e+00 -1.0118388137e+00 -3.3890925378e-01
125888 2457514.27722 3152 0.0868 -3.4064852444e+05 1.5937333917e+03 -1.6259890258e+03 -1.1590612985e+00 6.7441506953e+00 -2.3007630292e-01 -1.4557111427e+05 1.5042098724e+03 1.4052064025e+03 -3.2295089857e+00 -2.0436724889e+00 -5.0243984988e-01
125889 2457514.29765 2155 0.0889 -3.4164455897e+05 1.6012814835e+03 -1.6240497169e+03 -1.1733661987e+00 6.7367084128e+00 -2.3163660938e-01 -1.4637892915e+05 1.5097642136e+03 1.4010691597e+03 -3.2390971803e+00 -2.0301870467e+00 -5.1104013073e-01
125890 2457514.31809 1970 0.0846 -3.4207825860e+05 1.6042208837e+03 -1.6265639205e+03 -1.1783322878e+00 6.7454769580e+00 -2.3428400777e-01 -1.4558787301e+05 1.5038822868e+03 1.4006118046e+03 -3.2279875375e+00 -2.0250815865e+00 -4.9448703629e-01
125891 2457514.33852 2356 0.0832 -3.4248488643e+05 1.6077876018e+03 -1.6212158202e+03 -1.1859041944e+00 6.7267193073e+00 -2.2982802229e-01 -1.4486619925e+05 1.4987342140e+03 1.4021533552e+03 -3.2191778786e+00 -2.0376739521e+00 -5.2754476765e-01
125892 2457514.35894 830 0.0883 -3.5059829403e+05 1.6692644109e+03 -1.6052783061e+03 -1.3020699608e+00 6.6718771741e+00 -2.1127552013e-01 -1.6675950140e+05 1.6569325736e+03 1.3705336215e+03 -3.5045011126e+00 -1.9146391090e+00 -4.9666244886e-01
125893 2457514.37937 45 0.4403 -2.7027559780e+05 1.0952240132e+03 -1.4254239534e+03 -2.3733217190e-01 6.7879372175e+00 3.5673533252e+00 -1.1307742490e+05 1.2151422391e+03 9.2178712292e+02 -2.5719506670e+00 3.9111729264e-01 2.6749422679e+00
125894 2457514.39981 262 0.0910 -3.3236110149e+05 1.5312823723e+03 -1.6394366227e+03 -1.0409914175e+00 6.8027318350e+00 -1.8775345940e-01 -1.3496495927e+05 1.4168246695e+03 1.3148154344e+03 -3.0507261064e+00 -1.6951707077e+00 -4.2743947142e-01
125895 2457514.42024 560 0.0995 -3.1185295210e+05 1.3741623785e+03 -1.6992519862e+03 -7.4026412323e-01 7.0276929448e+00 -1.6494655641e-01 -2.4616907026e+05 2.2090081424e+03 1.0479018511e+03 -4.4578238095e+00 -6.7238832511e-01 -2.3837059862e-01
125896 2457514.44068 1067 0.0928 -3.4090389153e+05 1.5948270356e+03 -1.6337075708e+03 -1.1596190129e+00 6.7725179591e+00 -2.3199903405e-01 -1.4689457971e+05 1.5135007901e+03 1.3997344304e+03 -3.2456887967e+00 -2.0218643588e+00 -4.9450933759e-01
125897 2457514.46111 519 0.0831 -3.4444424869e+05 1.6247668497e+03 -1.5965641757e+03 -1.2220170785e+00 6.6330276143e+00 -2.4377596800e-01 -1.4114076506e+05 1.4694521355e+03 1.3837167372e+03 -3.1607048856e+00 -1.9475155401e+00 -4.2089588641e-01
125898 2457514.48155 324 0.0883 -3.3267563442e+05 1.5379132556e+03 -1.5980072587e+03 -1.0608388905e+00 6.6562589144e+00 -1.5779450684e-01 -1.3533799325e+05 1.4210172400e+03 1.3284518697e+03 -3.0616248334e+00 -1.7554351881e+00 -4.7614789315e-01
125899 2457514.50199 16 0.4377 -2.3430897579e+05 1.3091577947e+03 3.2133343648e+03 -1.5126471650e+00 -1.0295015083e+01 3.5377122799e+00 -1.0094331094e+06 7.7901980712e+03 7.0551825635e+02 -1.4628590735e+01 1.1994997219e+00 2.7253281434e+00
125900 2457514.52244 3443 0.1018 -3.4263610443e+05 1.6085614896e+03 -1.6242658758e+03 -1.1867819000e+00 6.7367383320e+00 -2.3327839503e-01 -1.4529512594e+05 1.5015218909e+03 1.3995274894e+03 -3.2233910624e+00 -2.0235929070e+00 -5.0697887739e-01
125901 2457514.54288 2672 0.0873 -3.4305484363e+05 1.6113987088e+03 -1.6265943921e+03 -1.1916954220e+00 6.7424440207e+00 -2.4753661596e-01 -1.4539070101e+05 1.5026271769e+03 1.4033445449e+03 -3.2261774726e+00 -2.0378583834e+00 -5.0785008044e-01
125902 2457514.56332 3193 0.0854 -3.4447198400e+05 1.6225890639e+03 -1.6194792836e+03 -1.2135397331e+00 6.7190911458e+00 -2.3380380685e-01 -1.4519947074e+05 1.5008696143e+03 1.3998777278e+03 -3.2223083277e+00 -2.0252967187e+00 -5.0890709269e-01
125903 2457514.58375 3434 0.0862 -3.4358955281e+05 1.6156852502e+03 -1.6232868129e+03 -1.2000353695e+00 6.7339938504e+00 -2.2979514279e-01 -1.4525872231e+05 1.5013183038e+03 1.3999423503e+03 -3.2232321811e+00 -2.0269696034e+00 -5.1575703126e-01
125904 2457514.60419 2738 0.0869 -3.4309008217e+05 1.6121057719e+03 -1.6222500849e+03 -1.1935193092e+00 6.7322413266e+00 -2.2000190009e-01 -1.4438840441e+05 1.4954278560e+03 1.4049313572e+03 -3.2132522381e+00 -2.0435759972e+00 -5.0714986697e-01
125905 2457514.62462 3415 0.0867 -3.4201563125e+05 1.6035425606e+03 -1.6284181427e+03 -1.1766693526e+00 6.7526929263e+00 -2.3136451649e-01 -1.4399641059e+05 1.4920717025e+03 1.4003802980e+03 -3.2063417663e+00 -2.0293820303e+00 -5.1952561242e-01
125906 2457514.64506 3421 0.0854 -3.4199426452e+05 1.6033278921e+03 -1.6290009877e+03 -1.1761748131e+00 6.7546948913e+00 -2.3226108390e-01 -1.4413813665e+05 1.4932927362e+03 1.4019842400e+03 -3.2088460712e+00 -2.0339132019e+00 -5.1279344144e-01
125907 2457514.66549 2917 0.0851 -3.4294667014e+05 1.6105689137e+03 -1.6269649801e+03 -1.1900075079e+00 6.7455882091e+00 -2.4014409230e-01 -1.4438073869e+05 1.4953213886e+03 1.4042137170e+03 -3.2129422749e+00 -2.0404857470e+00 -5.0485498185e-01
125908 2457514.68593 3101 0.0857 -3.4310661714e+05 1.6120192861e+03 -1.6244060528e+03 -1.1931541813e+00 6.7366314703e+00 -2.3811354769e-01 -1.4416608331e+05 1.4936453243e+03 1.4032049647e+03 -3.2098363174e+00 -2.0397537203e+00 -5.1917670606e-01
125909 2457514.70636 2461 0.0861 -3.4195234945e+05 1.6037769026e+03 -1.6218143518e+03 -1.1784266466e+00 6.7276252697e+00 -2.3558233802e-01 -1.4462212863e+05 1.4968099098e+03 1.4012112052e+03 -3.2153276651e+00 -2.0328454162e+00 -5.2130523145e-01
125910 2457514.72678 1019 0.0908 -3.4851489302e+05 1.6488911072e+03 -1.6538002783e+03 -1.2557968580e+00 6.8406643741e+00 -2.6003154945e-01 -1.4580909532e+05 1.5050311768e+03 1.3955491352e+03 -3.2292143552e+00 -2.0064189032e+00 -4.9472181495e-01
125911 2457514.74721 562 0.0922 -3.4819609285e+05 1.6468737044e+03 -1.6505457538e+03 -1.2531425173e+00 6.8199793135e+00 -3.0205308468e-01 -1.4378648913e+05 1.4875728306e+03 1.3706020759e+03 -3.1920151004e+00 -1.9082708741e+00 -4.6553151276e-01
125913 2457514.78811 1875 0.0879 -3.4263326220e+05 1.6081591392e+03 -1.6277409597e+03 -1.1855309537e+00 6.7458050054e+00 -2.5110292760e-01 -1.4690688596e+05 1.5138580905e+03 1.4040658477e+03 -3.2470639776e+00 -2.0422336208e+00 -5.1612686112e-01
125914 2457514.80854 2898 0.0861 -3.4505962992e+05 1.6266456182e+03 -1.6220980717e+03 -1.2204533285e+00 6.7298696642e+00 -2.2773276523e-01 -1.4609790285e+05 1.5076425918e+03 1.4016357758e+03 -3.2350811874e+00 -2.0320527891e+00 -5.1026663699e-01
125915 2457514.82896 2147 0.0878 -3.4282139085e+05 1.6102585247e+03 -1.6209027043e+03 -1.1906287000e+00 6.7222178810e+00 -2.4342527164e-01 -1.4710073713e+05 1.5144065315e+03 1.3954877635e+03 -3.2464469883e+00 -2.0105769358e+00 -5.1620242450e-01
125916 2457514.84941 2445 0.0880 -3.4307608331e+05 1.6122045614e+03 -1.6203299163e+03 -1.1943454640e+00 6.7200131501e+00 -2.4397590849e-01 -1.4565348568e+05 1.5041314773e+03 1.3993190252e+03 -3.2282420378e+00 -2.0247768249e+00 -5.1643228081e-01
125917 2457514.86985 2366 0.0874 -3.4267531833e+05 1.6086051951e+03 -1.6265087743e+03 -1.1864703995e+00 6.7437952218e+00 -2.3927109322e-01 -1.4585196375e+05 1.5063111823e+03 1.4061271519e+03 -3.2334350812e+00 -2.0470471846e+00 -5.0263756479e-01
125918 2457514.89029 1761 0.0852 -3.4151920511e+05 1.6008487451e+03 -1.6191425768e+03 -1.1734793821e+00 6.7187245639e+00 -2.2933186674e-01 -1.4643905122e+05 1.5096589376e+03 1.3966116302e+03 -3.2379404347e+00 -2.0147590579e+00 -5.1628440546e-01
125919 2457514.91070 818 0.0871 -3.4276887094e+05 1.6106491881e+03 -1.6134015912e+03 -1.1924107960e+00 6.7017054276e+00 -2.0933595475e-01 -1.4628047837e+05 1.5082558438e+03 1.3942690506e+03 -3.2350361850e+00 -2.0083243889e+00 -5.2698287973e-01
125920 2457514.93113 521 0.0969 -3.3776335550e+05 1.5710605237e+03 -1.6396130843e+03 -1.1143524549e+00 6.8010253685e+00 -1.9659035853e-01 -1.6269155332e+05 1.6213395934e+03 1.3174582663e+03 -3.4283781227e+00 -1.7151615675e+00 -4.7797714410e-01
125921 2457514.95157 589 0.0943 -3.4177608493e+05 1.6021980535e+03 -1.6241680370e+03 -1.1749256348e+00 6.7379417039e+00 -2.2626621306e-01 -1.4403879609e+05 1.4923917737e+03 1.4004298707e+03 -3.2065973912e+00 -2.0228740634e+00 -4.8742639679e-01
125922 2457514.97200 1096 0.0881 -3.4737459147e+05 1.6430228595e+03 -1.6289650379e+03 -1.2497170878e+00 6.7483078868e+00 -2.6190357699e-01 -1.4671825278e+05 1.5112258717e+03 1.3913574483e+03 -3.2398673205e+00 -1.9943681942e+00 -5.1156240714e-01
125923 2457514.99244 23 0.3112 -3.6181948864e+05 1.6978862742e+03 -2.1314292294e+03 -1.2242508454e+00 9.2146318216e+00 2.7381615756e+00 -2.7759141394e+05 2.4277876778e+03 9.3229289280e+02 -4.8111969515e+00 2.6247364155e-01 2.2374642916e+00
125924 2457515.01290 3437 0.0863 -3.4230621970e+05 1.6057299196e+03 -1.6280202480e+03 -1.1807457417e+00 6.7519741087e+00 -2.2766382670e-01 -1.4407014524e+05 1.4925876861e+03 1.4001364434e+03 -3.2072229083e+00 -2.0281189529e+00 -5.1777949246e-01
125925 2457515.03333 3115 0.0862 -3.4207102764e+05 1.6041253491e+03 -1.6267362937e+03 -1.1780464389e+00 6.7468511049e+00 -2.2965186275e-01 -1.4419162306e+05 1.4936162339e+03 1.4013674319e+03 -3.2093911572e+00 -2.0331835202e+00 -5.2030392143e-01
125926 2457515.05377 3181 0.0861 -3.4195806468e+05 1.6032341592e+03 -1.6273353603e+03 -1.1763250463e+00 6.7484916514e+00 -2.3250128941e-01 -1.4444316328e+05 1.4952467295e+03 1.3991571039e+03 -3.2119312570e+00 -2.0240342861e+00 -5.1550451507e-01
125927 2457515.07421 2873 0.0850 -3.4342184001e+05 1.6138988174e+03 -1.6286492581e+03 -1.1958763955e+00 6.7508104196e+00 -2.4492156284e-01 -1.4346515892e+05 1.4880422786e+03 1.3991374205e+03 -3.1986803480e+00 -2.0242749738e+00 -5.1695353041e-01
125928 2457515.09464 2902 0.0860 -3.4224716350e+05 1.6055661544e+03 -1.6254577314e+03 -1.1810065774e+00 6.7412497239e+00 -2.3447338331e-01 -1.4467234425e+05 1.4979200104e+03 1.4084340575e+03 -3.2185664511e+00 -2.0561786570e+00 -5.0546464419e-01
125929 2457515.11508 3191 0.0850 -3.4285351159e+05 1.6100795970e+03 -1.6250929092e+03 -1.1894547090e+00 6.7389487733e+00 -2.3911304108e-01 -1.4448421788e+05 1.4965335722e+03 1.4084134062e+03 -3.2161312184e+00 -2.0583677203e+00 -5.1622312980e-01
125930 2457515.13551 2976 0.0860 -3.4207633921e+05 1.6048103857e+03 -1.6206346630e+03 -1.1805279511e+00 6.7237328696e+00 -2.3336734301e-01 -1.4426778171e+05 1.4948074837e+03 1.4071029810e+03 -3.2126534965e+00 -2.0524566562e+00 -5.1100072445e-01
125931 2457515.15595 3398 0.0867 -3.4190345370e+05 1.6032670912e+03 -1.6232770700e+03 -1.1772045624e+00 6.7331415352e+00 -2.3509822946e-01 -1.4419058060e+05 1.4938723512e+03 1.4035734007e+03 -3.2101966232e+00 -2.0383225339e+00 -5.0563153694e-01
125932 2457515.17638 3206 0.0870 -3.4228799065e+05 1.6060465805e+03 -1.6238597025e+03 -1.1822682309e+00 6.7344379005e+00 -2.3937382357e-01 -1.4415931198e+05 1.4934918962e+03 1.4020655026e+03 -3.2092609844e+00 -2.0335678411e+00 -5.0948420608e-01
125933 2457515.19682 2176 0.0846 -3.4263815473e+05 1.6086090184e+03 -1.6240427501e+03 -1.1867031395e+00 6.7399835891e+00 -2.1599432592e-01 -1.4528167952e+05 1.5012324153e+03 1.3966492247e+03 -3.2228519120e+00 -2.0195334777e+00 -5.3796921655e-01
125934 2457515.21723 2155 0.0855 -3.4380309918e+05 1.6176561223e+03 -1.6197302100e+03 -1.2044888982e+00 6.7189604486e+00 -2.4081003590e-01 -1.4420799782e+05 1.4930895244e+03 1.3944038572e+03 -3.2071301876e+00 -2.0056115839e+00 -5.1093431725e-01
125935 2457515.23767 76 0.3459 -3.4588322083e+05 1.5826664910e+03 -2.1151835506e+03 -1.0219811808e+00 9.0384600248e+00 2.1656842729e+00 -1.6445235842e+05 1.5551603662e+03 5.4167611435e+02 -3.1364604196e+00 1.6150700848e+00 1.8241943275e+00
125936 2457515.25813 3209 0.0894 -3.4215027202e+05 1.6047661079e+03 -1.6262410812e+03 -1.1793259978e+00 6.7451795082e+00 -2.2865391662e-01 -1.4434383554e+05 1.4945436819e+03 1.3995220768e+03 -3.2106137204e+00 -2.0239231042e+00 -5.0850587470e-01
125937 2457515.27856 3437 0.0863 -3.4237340986e+05 1.6062689491e+03 -1.6275851548e+03 -1.1818703691e+00 6.7493872580e+00 -2.3245022293e-01 -1.4408294818e+05 1.4926861068e+03 1.4001640122e+03 -3.2074040322e+00 -2.0280680128e+00 -5.1702490622e-01
125938 2457515.29900 3436 0.0864 -3.4204807152e+05 1.6038268786e+03 -1.6280068897e+03 -1.1772687829e+00 6.7513156569e+00 -2.3080543548e-01 -1.4406294312e+05 1.4926039678e+03 1.4007314630e+03 -3.2073354065e+00 -2.0294210195e+00 -5.1340101444e-01
125939 2457515.31943 3407 0.0846 -3.4590497757e+05 1.6319713983e+03 -1.6310483198e+03 -1.2286977768e+00 6.7607426558e+00 -2.3964985316e-01 -1.4192773736e+05 1.4770773316e+03 1.4028662462e+03 -3.1790520036e+00 -2.0360701215e+00 -5.0744061433e-01
125940 2457515.33987 3368 0.0853 -3.4306995800e+05 1.6115954925e+03 -1.6258644761e+03 -1.1920628109e+00 6.7425443516e+00 -2.3541514302e-01 -1.4454313887e+05 1.4965198581e+03 1.4041682790e+03 -3.2151889041e+00 -2.0409847684e+00 -5.0797549541e-01
125941 2457515.36030 3171 0.0851 -3.4297732129e+05 1.6110087658e+03 -1.6249827187e+03 -1.1911960499e+00 6.7385608412e+00 -2.3909694419e-01 -1.4494002682e+05 1.4993942251e+03 1.4035910346e+03 -3.2202925264e+00 -2.0369588333e+00 -4.9886634610e-01
125942 2457515.38074 3430 0.0866 -3.4192120567e+05 1.6034794924e+03 -1.6224715701e+03 -1.1777437305e+00 6.7302303833e+00 -2.3474497409e-01 -1.4431373138e+05 1.4948585465e+03 1.4043515426e+03 -3.2121492825e+00 -2.0410098784e+00 -5.0475323887e-01
125943 2457515.40118 3185 0.0870 -3.4256328388e+05 1.6079686403e+03 -1.6249383159e+03 -1.1856637956e+00 6.7374295702e+00 -2.4408970366e-01 -1.4472389422e+05 1.4975858472e+03 1.4013841822e+03 -3.2166013387e+00 -2.0295417702e+00 -5.0224401411e-01
125944 2457515.42161 3170 0.0852 -3.4248502592e+05 1.6074076460e+03 -1.6247685612e+03 -1.1845049273e+00 6.7397636972e+00 -2.2997581784e-01 -1.4404870677e+05 1.4922826968e+03 1.3981462123e+03 -3.2063482033e+00 -2.0199066676e+00 -5.1318975315e-01
125945 2457515.44205 2707 0.0841 -3.4378815356e+05 1.6173140901e+03 -1.6219924074e+03 -1.2033726534e+00 6.7284208733e+00 -2.3539592497e-01 -1.4456463163e+05 1.4963917672e+03 1.4009177813e+03 -3.2145351136e+00 -2.0310868965e+00 -5.1778099940e-01
125946 2457515.46246 868 0.0874 -3.4569081935e+05 1.6303604633e+03 -1.6316753662e+03 -1.2256847904e+00 6.7626375415e+00 -2.4281863276e-01 -1.4933118437e+05 1.5296862163e+03 1.3826765689e+03 -3.2726771343e+00 -1.9674067697e+00 -5.3534901842e-01
125947 2457515.48289 25 0.4815 -6.2626093741e+05 3.8634630196e+03 1.4741930273e+01 -5.6080377185e+00 1.4002827161e+00 3.1370185959e+00 -5.2595831713e+05 4.3675053639e+03 2.0264013471e+03 -8.5900588677e+00 -3.8450209018e+00 1.8438775983e+00
125948 2457515.50335 3151 0.0847 -3.4068398094e+05 1.5937575333e+03 -1.6281475645e+03 -1.1586977189e+00 6.7516146823e+00 -2.3197208112e-01 -1.4565276727e+05 1.5047043970e+03 1.4042858101e+03 -3.2301950044e+00 -2.0397678973e+00 -5.0007059246e-01
125949 2457515.52379 3414 0.0842 -3.4233012807e+05 1.6059453383e+03 -1.6276478227e+03 -1.1813058725e+00 6.7488049385e+00 -2.3666757626e-01 -1.4429179157e+05 1.4944070765e+03 1.4017850697e+03 -3.2108365482e+00 -2.0326082458e+00 -5.1002012755e-01
125950 2457515.54420 2916 0.0859 -3.4369953979e+05 1.6162158611e+03 -1.6260577222e+03 -1.2005797227e+00 6.7424913385e+00 -2.3903299608e-01 -1.4416946249e+05 1.4931967796e+03 1.3987132543e+03 -3.2081208925e+00 -2.0229081928e+00 -5.1790314559e-01
125951 2457515.56466 3213 0.0854 -3.4207874696e+05 1.6045911879e+03 -1.6229356323e+03 -1.1797413361e+00 6.7311911192e+00 -2.3812579969e-01 -1.4490593210e+05 1.4994418596e+03 1.4064899479e+03 -3.2209429725e+00 -2.0478650473e+00 -4.9991594862e-01
125952 2457515.58510 2878 0.0848 -3.4056333949e+05 1.5935362301e+03 -1.6217666382e+03 -1.1595054581e+00 6.7283342740e+00 -2.3131150682e-01 -1.4516808995e+05 1.5011209334e+03 1.4039825122e+03 -3.2235951307e+00 -2.0390853058e+00 -5.0205381302e-01
125953 2457515.60553 2913 0.0846 -3.4116105201e+05 1.5980824072e+03 -1.6204719485e+03 -1.1680312203e+00 6.7256866102e+00 -2.2117776995e-01 -1.4515390959e+05 1.5005481533e+03 1.3994210266e+03 -3.2216940149e+00 -2.0225949535e+00 -5.0354842718e-01
125954 2457515.62597 3420 0.0857 -3.4241505643e+05 1.6069631963e+03 -1.6240899624e+03 -1.1839268944e+00 6.7351569288e+00 -2.4006895727e-01 -1.4414136866e+05 1.4933878605e+03 1.4022831945e+03 -3.2091040525e+00 -2.0340310541e+00 -5.0781303063e-01
125955 2457515.64640 3392 0.0859 -3.4281248441e+05 1.6097950829e+03 -1.6250830815e+03 -1.1889112336e+00 6.7398410644e+00 -2.3530982939e-01 -1.4403764720e+05 1.4925750882e+03 1.4017379948e+03 -3.2076097588e+00 -2.0337885330e+00 -5.1626581580e-01
125956 2457515.66684 2921 0.0863 -3.4304091920e+05 1.6115302589e+03 -1.6246223343e+03 -1.1920896435e+00 6.7403408450e+00 -2.2475191939e-01 -1.4474455376e+05 1.4973109698e+03 1.3970160806e+03 -3.2154466508e+00 -2.0160875383e+00 -5.1480818194e-01
125957 2457515.68730 1293 0.0849 -3.4432000593e+05 1.6208986444e+03 -1.6252979570e+03 -1.2092771000e+00 6.7421319789e+00 -2.2842867354e-01 -1.4489984067e+05 1.4991006192e+03 1.4031938813e+03 -3.2199990781e+00 -2.0400937396e+00 -5.2061281056e-01
125958 2457515.70771 339 0.0982 -3.0087942888e+05 1.2910416135e+03 -1.7216189472e+03 -5.8293066345e-01 7.1110880355e+00 -1.5965149407e-01 -1.7302473995e+05 1.6812988080e+03 1.1581949024e+03 -3.5071852117e+00 -1.0928609614e+00 -3.0621712382e-01
125959 2457515.72812 19 0.4651 -8.4579067316e+05 5.5537717479e+03 7.4289879901e+02 -8.8523457226e+00 -1.2196894444e+00 3.4267567744e+00 -9.0231508575e+05 7.0896798790e+03 1.5638840266e+03 -1.3518155540e+01 -2.2842615826e+00 1.1572564322e+00
125960 2457515.74858 2899 0.0918 -3.3984188890e+05 1.5877003198e+03 -1.6266121120e+03 -1.1477924661e+00 6.7464037305e+00 -2.2928540196e-01 -1.4646277153e+05 1.5104931054e+03 1.4026595043e+03 -3.2405717231e+00 -2.0346557644e+00 -5.0443151642e-01
125961 2457515.76902 2921 0.0847 -3.4234282217e+05 1.6059387170e+03 -1.6285581870e+03 -1.1810087295e+00 6.7541545411e+00 -2.2660275013e-01 -1.4452726978e+05 1.4960536190e+03 1.4010278528e+03 -3.2139076845e+00 -2.0336931153e+00 -5.2868312570e-01
125962 2457515.78945 3165 0.0863 -3.4221173523e+05 1.6049708932e+03 -1.6285920036e+03 -1.1793181481e+00 6.7524028514e+00 -2.3585252915e-01 -1.4363001529e+05 1.4889704923e+03 1.3965190150e+03 -3.1999569143e+00 -2.0164722587e+00 -5.2595007269e-01
125963 2457515.80989 3371 0.0855 -3.4200075577e+05 1.6034672694e+03 -1.6281146371e+03 -1.1765989457e+00 6.7514577712e+00 -2.3209754271e-01 -1.4435198401e+05 1.4948045782e+03 1.4013693444e+03 -3.2115226362e+00 -2.0318237215e+00 -5.1363419128e-01
125964 2457515.83032 2990 0.0848 -3.4252245060e+05 1.6073602542e+03 -1.6277072403e+03 -1.1838710357e+00 6.7497345688e+00 -2.3334253366e-01 -1.4484291929e+05 1.4984941181e+03 1.4019143854e+03 -3.2183830661e+00 -2.0325108784e+00 -5.0730966934e-01
125965 2457515.85076 3423 0.0859 -3.4287796760e+05 1.6102345772e+03 -1.6253381422e+03 -1.1896497793e+00 6.7407019304e+00 -2.3498793736e-01 -1.4436596479e+05 1.4950900261e+03 1.4029569425e+03 -3.2123087095e+00 -2.0361935482e+00 -5.0641358535e-01
125966 2457515.87119 3417 0.0855 -3.4273130748e+05 1.6093259618e+03 -1.6237024259e+03 -1.1882973422e+00 6.7345803504e+00 -2.3556207972e-01 -1.4424588104e+05 1.4942521510e+03 1.4033675002e+03 -3.2108534125e+00 -2.0377319600e+00 -5.0650406124e-01
125967 2457515.89163 3204 0.0867 -3.4198697624e+05 1.6039119628e+03 -1.6229889654e+03 -1.1784751331e+00 6.7315286851e+00 -2.3777163621e-01 -1.4450907737e+05 1.4961370960e+03 1.4027672056e+03 -3.2142153004e+00 -2.0353092546e+00 -5.0541430142e-01
125968 2457515.91207 2943 0.0854 -3.4277085874e+05 1.6096267448e+03 -1.6236600403e+03 -1.1888579665e+00 6.7345913149e+00 -2.3511421924e-01 -1.4464099159e+05 1.4969354138e+03 1.4009378926e+03 -3.2153898088e+00 -2.0290298863e+00 -5.0763210941e-01
125969 2457515.93250 2859 0.0861 -3.4140381176e+05 1.5996991838e+03 -1.6222692981e+03 -1.1709154567e+00 6.7279767615e+00 -2.4237490670e-01 -1.4612478309e+05 1.5081495992e+03 1.4035310085e+03 -3.2364505026e+00 -2.0363579813e+00 -4.9682258780e-01
125970 2457515.95291 819 0.0833 -3.4669922295e+05 1.6400111761e+03 -1.6101598413e+03 -1.2466558022e+00 6.7007403230e+00 -1.5863242465e-01 -1.5207243640e+05 1.5503025961e+03 1.3865674934e+03 -3.3111080901e+00 -1.9756387429e+00 -5.0589569791e-01
125971 2457515.97335 15 0.5361 -6.6428919292e+05 4.1538023226e+03 1.1795114196e+02 -6.1442745205e+00 1.3558922948e+00 4.7704080136e+00 -3.9495222055e+05 3.3462206791e+03 1.4708873143e+03 -6.5959853806e+00 -1.6085851395e+00 2.7776338932e+00
125972 2457515.99381 3189 0.0958 -3.4253189907e+05 1.6080593058e+03 -1.6214285822e+03 -1.1864526600e+00 6.7242820014e+00 -2.4238577312e-01 -1.4630209655e+05 1.5081092898e+03 1.3917542119e+03 -3.2341123860e+00 -1.9973253098e+00 -5.1870404779e-01
125973 2457516.01424 3116 0.0851 -3.4322068407e+05 1.6134598666e+03 -1.6183759293e+03 -1.1969498808e+00 6.7139672347e+00 -2.3803829229e-01 -1.4686414109e+05 1.5131294141e+03 1.4001908657e+03 -3.2449539063e+00 -2.0278777384e+00 -5.1590045015e-01
125974 2457516.03468 1547 0.0808 -3.4041801161e+05 1.5936478657e+03 -1.6101000562e+03 -1.1615927020e+00 6.6913623093e+00 -1.9996652977e-01 -1.4828614633e+05 1.5224141138e+03 1.3884989356e+03 -3.2597308864e+00 -1.9823414141e+00 -5.0410424345e-01
125975 2457516.05511 1642 0.0835 -3.4158589478e+05 1.6013838419e+03 -1.6186786519e+03 -1.1745138487e+00 6.7176641996e+00 -2.2589064676e-01 -1.4797858798e+05 1.5218778607e+03 1.4050324550e+03 -3.2620283000e+00 -2.0451105282e+00 -5.1284258311e-01
125976 2457516.07555 2382 0.0873 -3.4383730237e+05 1.6180872262e+03 -1.6177578852e+03 -1.2055868878e+00 6.7124553874e+00 -2.3476654041e-01 -1.4641585855e+05 1.5104186445e+03 1.4056783150e+03 -3.2409271371e+00 -2.0456722207e+00 -5.0409973294e-01
