# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125501 2457506.36884 3443 0.0571 2.8253060740e+05 -1.1566641010e+03 1.7244809542e+03 3.2926429352e-01 -7.1725416667e+00 -6.3793904139e-02 -1.6463635615e+05 1.6257020678e+03 1.1973268251e+03 -3.4174490705e+00 -1.2596315275e+00 -4.1717668026e-01
125502 2457506.38928 2322 0.0553 2.8591616567e+05 -1.1823946936e+03 1.7188745146e+03 3.7837701474e-01 -7.1469757928e+00 -4.1095774888e-02 -1.6426423018e+05 1.6238655907e+03 1.2059942489e+03 -3.4156676526e+00 -1.2900526374e+00 -4.0878892327e-01
125503 2457506.40965 359 0.0705 2.6380240554e+05 -1.0127887853e+03 1.7716115024e+03 5.3796541434e-02 -7.3373565280e+00 -1.6304057413e-02 -2.2573035396e+05 2.0929643141e+03 1.3329856775e+03 -4.3108946111e+00 -1.7785712294e+00 -4.9297996658e-01
125504 2457506.43010 3730 0.0748 2.8199872630e+05 -1.1525813569e+03 1.7256028549e+03 3.2121896759e-01 -7.1811133519e+00 -8.6688487400e-02 -1.6476939037e+05 1.6269422949e+03 1.2005017823e+03 -3.4201175275e+00 -1.2695111701e+00 -4.0857063466e-01
125505 2457506.45058 3535 0.0593 2.8280381373e+05 -1.1585296679e+03 1.7257499578e+03 3.3224065758e-01 -7.1809587725e+00 -8.3191298615e-02 -1.6468988765e+05 1.6260804993e+03 1.1979644871e+03 -3.4180342732e+00 -1.2604804787e+00 -4.1041989060e-01
125506 2457506.47102 4053 0.0583 2.8284367134e+05 -1.1587784130e+03 1.7262334656e+03 3.3268652013e-01 -7.1813683171e+00 -7.6421588954e-02 -1.6454911157e+05 1.6250741492e+03 1.1982371088e+03 -3.4162154101e+00 -1.2610462852e+00 -4.0823330922e-01
125507 2457506.49145 3861 0.0576 2.8316397895e+05 -1.1610899017e+03 1.7268824878e+03 3.3696082155e-01 -7.1816945485e+00 -6.6210417927e-02 -1.6437203093e+05 1.6239030663e+03 1.1994584539e+03 -3.4143057424e+00 -1.2655268678e+00 -4.0791718036e-01
125508 2457506.51189 3450 0.0552 2.8341436785e+05 -1.1630419930e+03 1.7260222909e+03 3.4083828212e-01 -7.1769389053e+00 -5.8629341517e-02 -1.6435417975e+05 1.6238117191e+03 1.1997625586e+03 -3.4141786440e+00 -1.2660143551e+00 -4.0486265989e-01
125509 2457506.53233 3770 0.0574 2.8297191478e+05 -1.1598302613e+03 1.7253614728e+03 3.3494184493e-01 -7.1758114537e+00 -6.4723067805e-02 -1.6428123432e+05 1.6232696239e+03 1.1996723560e+03 -3.4132718482e+00 -1.2675756673e+00 -4.1379517496e-01
125510 2457506.55276 3617 0.0558 2.8320008906e+05 -1.1617252911e+03 1.7235267529e+03 3.3885018046e-01 -7.1686296588e+00 -6.2706891187e-02 -1.6391606565e+05 1.6205367571e+03 1.1993467214e+03 -3.4081574757e+00 -1.2663209856e+00 -4.1346516401e-01
125511 2457506.57320 3859 0.0584 2.8266018077e+05 -1.1575986660e+03 1.7246748264e+03 3.3100083795e-01 -7.1723201626e+00 -5.9852897152e-02 -1.6437551439e+05 1.6239895870e+03 1.1996807233e+03 -3.4145896649e+00 -1.2665361422e+00 -4.0857912734e-01
125512 2457506.59363 3841 0.0581 2.8296104522e+05 -1.1598980665e+03 1.7240613327e+03 3.3539279195e-01 -7.1699739940e+00 -5.9294854958e-02 -1.6427382321e+05 1.6230731875e+03 1.1980404111e+03 -3.4126190062e+00 -1.2610093895e+00 -4.1119607288e-01
125513 2457506.61407 2192 0.0528 2.8463333855e+05 -1.1722032346e+03 1.7250623587e+03 3.5821458649e-01 -7.1701130177e+00 -4.2134020110e-02 -1.6480317573e+05 1.6276623070e+03 1.2041909078e+03 -3.4221595997e+00 -1.2800474409e+00 -3.9320476042e-01
125514 2457506.63440 1080 0.0552 2.8306530457e+05 -1.1608965269e+03 1.7219958384e+03 3.3757824682e-01 -7.1638894646e+00 -6.6534054591e-02 -1.6856400422e+05 1.6553938167e+03 1.2024701708e+03 -3.4736202286e+00 -1.2801547869e+00 -4.2403648676e-01
125516 2457506.67538 3950 0.0683 2.8325740036e+05 -1.1619335970e+03 1.7254510409e+03 3.3878495084e-01 -7.1767806354e+00 -6.8103999561e-02 -1.6450527850e+05 1.6248940884e+03 1.1994248200e+03 -3.4161300387e+00 -1.2650534955e+00 -4.0625141413e-01
125517 2457506.69581 3655 0.0569 2.8340089942e+05 -1.1628950297e+03 1.7264563317e+03 3.4047347342e-01 -7.1786528991e+00 -5.9205940184e-02 -1.6463550654e+05 1.6259299066e+03 1.2001041020e+03 -3.4182150990e+00 -1.2682291103e+00 -4.0934685182e-01
125518 2457506.71625 4035 0.0564 2.8295151207e+05 -1.1597181062e+03 1.7250184415e+03 3.3480799153e-01 -7.1745124256e+00 -6.4597755575e-02 -1.6445816548e+05 1.6246269447e+03 1.2000874071e+03 -3.4158419174e+00 -1.2685424764e+00 -4.1108194009e-01
125519 2457506.73668 3795 0.0549 2.8303913084e+05 -1.1605015267e+03 1.7238051876e+03 3.3652481898e-01 -7.1696822040e+00 -6.2856973829e-02 -1.6423833317e+05 1.6229796199e+03 1.1998614246e+03 -3.4127569841e+00 -1.2677072714e+00 -4.1100896945e-01
125520 2457506.75712 3534 0.0578 2.8301297029e+05 -1.1600236663e+03 1.7265104001e+03 3.3524411456e-01 -7.1771846999e+00 -5.0605502734e-02 -1.6405120579e+05 1.6217235451e+03 1.2010004123e+03 -3.4106331167e+00 -1.2711836194e+00 -4.0742298371e-01
125521 2457506.77755 2833 0.0553 2.8288481713e+05 -1.1592469515e+03 1.7248559403e+03 3.3403928999e-01 -7.1726675934e+00 -5.8022828745e-02 -1.6443414334e+05 1.6241615391e+03 1.1970834889e+03 -3.4145677000e+00 -1.2596962706e+00 -4.2182810888e-01
125522 2457506.79799 733 0.0574 2.8297568654e+05 -1.1586603324e+03 1.7367657097e+03 3.3141423830e-01 -7.2016381903e+00 1.4223124848e-02 -1.6319305183e+05 1.6157644089e+03 1.2046507510e+03 -3.3999863778e+00 -1.2781140381e+00 -3.7614381896e-01
125523 2457506.81841 123 0.0453 -8.6746520977e+05 7.6353584000e+03 4.0327099958e+03 -1.6475928016e+01 -1.6012237132e+01 -1.2983086841e+00 2.4637199440e+06 -1.8420432149e+04 -3.6236046195e+03 3.4805494159e+01 1.7136480741e+01 1.8492907323e+00
125524 2457506.83877 537 0.0608 2.7869556442e+05 -1.1276861352e+03 1.7297082056e+03 2.7498823361e-01 -7.1833886209e+00 -2.2681274027e-02 -1.6711631912e+05 1.6434834603e+03 1.1913590006e+03 -3.4494293773e+00 -1.2402491523e+00 -4.3014885324e-01
125525 2457506.85925 743 0.0530 2.8662720353e+05 -1.1867290978e+03 1.7277876848e+03 3.8460464113e-01 -7.1812043228e+00 -4.5952842812e-02 -1.6032632769e+05 1.5939833801e+03 1.1998038272e+03 -3.3592918830e+00 -1.2724917276e+00 -4.3431168903e-01
125526 2457506.87963 688 0.0640 2.5952444344e+05 -9.8234796224e+02 1.7608873332e+03 -1.4869979241e-03 -7.3209538468e+00 -1.2719066028e-01 -1.7888648062e+05 1.7345239676e+03 1.2274056067e+03 -3.6254293008e+00 -1.3787893760e+00 -4.5363524051e-01
125527 2457506.90009 210 0.0612 -1.2864852582e+06 1.0800916072e+04 4.8204700792e+03 -2.2453341822e+01 -1.8973877894e+01 -1.6085783517e+00 -1.2127240059e+06 9.5653978620e+03 2.8086887704e+03 -1.8453494189e+01 -7.3521188827e+00 -9.8459785587e-01
125529 2457506.94104 3485 0.0577 2.8336141912e+05 -1.1626538100e+03 1.7259257338e+03 3.4003201179e-01 -7.1784187841e+00 -6.7648351026e-02 -1.6467754755e+05 1.6260497976e+03 1.1983635130e+03 -3.4181195992e+00 -1.2625078833e+00 -4.1290545325e-01
125530 2457506.96147 3864 0.0579 2.8318546016e+05 -1.1612239473e+03 1.7271196295e+03 3.3721058815e-01 -7.1816698128e+00 -6.1977523514e-02 -1.6427879228e+05 1.6230741025e+03 1.1981826960e+03 -3.4126093258e+00 -1.2626078740e+00 -4.1651841927e-01
125531 2457506.98191 4052 0.0574 2.8302231826e+05 -1.1601011905e+03 1.7263110027e+03 3.3527766244e-01 -7.1789004498e+00 -6.2937032036e-02 -1.6438570004e+05 1.6239773491e+03 1.1991684144e+03 -3.4144362122e+00 -1.2652622272e+00 -4.1172321635e-01
125532 2457507.00234 3714 0.0569 2.8277680451e+05 -1.1584003438e+03 1.7251759879e+03 3.3232571026e-01 -7.1750672528e+00 -6.4548898955e-02 -1.6438944490e+05 1.6240393968e+03 1.1994070126e+03 -3.4146340919e+00 -1.2665135980e+00 -4.1344911558e-01
125533 2457507.02278 3629 0.0562 2.8326497115e+05 -1.1621118810e+03 1.7243533500e+03 3.3938947358e-01 -7.1717681641e+00 -6.3343048574e-02 -1.6414418735e+05 1.6220743175e+03 1.1979908817e+03 -3.4107558564e+00 -1.2619410441e+00 -4.1662150112e-01
125534 2457507.04322 3794 0.0547 2.8300471949e+05 -1.1602106966e+03 1.7241290302e+03 3.3585731117e-01 -7.1720664785e+00 -6.8510511063e-02 -1.6399985578e+05 1.6211446368e+03 1.1992748041e+03 -3.4092259812e+00 -1.2654248736e+00 -4.1052046474e-01
125535 2457507.06365 4037 0.0567 2.8275305147e+05 -1.1583779929e+03 1.7238118390e+03 3.3256163692e-01 -7.1701184038e+00 -6.4697858067e-02 -1.6435277979e+05 1.6237355378e+03 1.1989380826e+03 -3.4140323188e+00 -1.2651560882e+00 -4.1513761400e-01
125536 2457507.08409 3525 0.0586 2.8281483302e+05 -1.1587792808e+03 1.7243200864e+03 3.3324594880e-01 -7.1711307573e+00 -6.0489719193e-02 -1.6435407940e+05 1.6236757558e+03 1.1982175176e+03 -3.4137620948e+00 -1.2619021495e+00 -4.1236574896e-01
125537 2457507.10452 3944 0.0590 2.8276176003e+05 -1.1583879406e+03 1.7243723887e+03 3.3252487333e-01 -7.1712836687e+00 -6.0033477638e-02 -1.6471419125e+05 1.6263411848e+03 1.1980802834e+03 -3.4187728085e+00 -1.2628785606e+00 -4.1935174371e-01
125538 2457507.12496 2882 0.0605 2.8317310889e+05 -1.1619638978e+03 1.7193723944e+03 3.3990999763e-01 -7.1568755106e+00 -7.9482201618e-02 -1.6464570828e+05 1.6256757713e+03 1.1965237431e+03 -3.4173819278e+00 -1.2596814621e+00 -4.3162224147e-01
125539 2457507.14532 619 0.0611 2.7491387601e+05 -1.1008943465e+03 1.7178532183e+03 2.2710932662e-01 -7.1495999878e+00 -7.1636703257e-02 -1.7727358581e+05 1.7207980714e+03 1.2107557242e+03 -3.5958372778e+00 -1.3003856383e+00 -3.7416876862e-01
125540 2457507.16583 3930 0.0904 2.8292655001e+05 -1.1588581056e+03 1.7313271679e+03 3.3187337646e-01 -7.1997819386e+00 -7.4875009330e-02 -1.6464429069e+05 1.6260738375e+03 1.2011944942e+03 -3.4186124337e+00 -1.2720028058e+00 -4.0831581686e-01
125541 2457507.18627 3260 0.0588 2.8339076705e+05 -1.1632596663e+03 1.7221826936e+03 3.4190792299e-01 -7.1640174702e+00 -6.6009017486e-02 -1.6508553742e+05 1.6295868199e+03 1.2035333743e+03 -3.4255767710e+00 -1.2807498992e+00 -4.0858127837e-01
125542 2457507.20670 3818 0.0576 2.8331807043e+05 -1.1624317520e+03 1.7249537441e+03 3.3983650727e-01 -7.1742812406e+00 -6.5733712955e-02 -1.6499737449e+05 1.6288126219e+03 1.2023095145e+03 -3.4238971041e+00 -1.2758089072e+00 -4.0663843261e-01
125543 2457507.22709 3573 0.0598 2.8201142246e+05 -1.1528293362e+03 1.7241071979e+03 3.2200190581e-01 -7.1747991795e+00 -8.2851955817e-02 -1.6449842912e+05 1.6243801793e+03 1.1953303825e+03 -3.4143800409e+00 -1.2510464625e+00 -4.1195023767e-01
125544 2457507.24757 4063 0.0590 2.8274105482e+05 -1.1580496307e+03 1.7259114758e+03 3.3137786436e-01 -7.1805133563e+00 -7.8121007946e-02 -1.6458814751e+05 1.6253783791e+03 1.1984165381e+03 -3.4168265535e+00 -1.2620916128e+00 -4.1006689468e-01
125545 2457507.26801 3505 0.0560 2.8311820364e+05 -1.1608718583e+03 1.7257124523e+03 3.3675534936e-01 -7.1778866050e+00 -6.8966081364e-02 -1.6440962627e+05 1.6240292712e+03 1.1981090822e+03 -3.4143065662e+00 -1.2614749537e+00 -4.1249292269e-01
125546 2457507.28844 3797 0.0588 2.8309119144e+05 -1.1605941293e+03 1.7264542151e+03 3.3611293796e-01 -7.1803079472e+00 -6.7198670763e-02 -1.6460825209e+05 1.6255158037e+03 1.1981691306e+03 -3.4171360253e+00 -1.2626069035e+00 -4.1673734372e-01
125547 2457507.30888 3290 0.0573 2.8336629488e+05 -1.1627238266e+03 1.7256372959e+03 3.4022865184e-01 -7.1772448914e+00 -6.6930043028e-02 -1.6456468051e+05 1.6253266731e+03 1.1993573894e+03 -3.4170915991e+00 -1.2681135446e+00 -4.2196211984e-01
125548 2457507.32931 3681 0.0566 2.8284628146e+05 -1.1590367616e+03 1.7240656953e+03 3.3365169353e-01 -7.1724330145e+00 -7.1502054182e-02 -1.6447178285e+05 1.6246431003e+03 1.1992945963e+03 -3.4157252559e+00 -1.2658136737e+00 -4.1212812965e-01
125549 2457507.34975 3610 0.0567 2.8310092267e+05 -1.1609202178e+03 1.7241457867e+03 3.3722732576e-01 -7.1709608121e+00 -6.3011986978e-02 -1.6421968426e+05 1.6227071845e+03 1.1986256812e+03 -3.4120763571e+00 -1.2645236203e+00 -4.1769917019e-01
125550 2457507.37019 3493 0.0563 2.8314033359e+05 -1.1615159616e+03 1.7212636411e+03 3.3882206977e-01 -7.1616418885e+00 -6.9417878839e-02 -1.6475031933e+05 1.6267173217e+03 1.1992612280e+03 -3.4196520086e+00 -1.2669164553e+00 -4.1785556414e-01
125551 2457507.39058 208 0.0534 5.7912289126e+05 -3.3985258519e+03 1.3482347529e+03 4.5657759960e+00 -5.7486912936e+00 6.3806666633e-02 -5.8072294286e+05 4.8310588217e+03 2.2968394678e+03 -9.5890870128e+00 -5.4654287528e+00 -1.0046310962e+00
125552 2457507.41106 3805 0.0689 2.8272521490e+05 -1.1578735284e+03 1.7264203100e+03 3.3104991744e-01 -7.1804337799e+00 -6.9322422825e-02 -1.6489233363e+05 1.6277648018e+03 1.1998450883e+03 -3.4213860947e+00 -1.2653628233e+00 -4.0054982878e-01
125553 2457507.43149 3629 0.0588 2.8362141007e+05 -1.1647837499e+03 1.7239667804e+03 3.4446422503e-01 -7.1691751248e+00 -5.9034260690e-02 -1.6495146035e+05 1.6285756345e+03 1.2033853475e+03 -3.4236050243e+00 -1.2789483611e+00 -4.0261897555e-01
125557 2457507.51323 3645 0.0576 2.8342617586e+05 -1.1631740475e+03 1.7255890269e+03 3.4105885894e-01 -7.1773753736e+00 -6.8506417975e-02 -1.6443944017e+05 1.6246550128e+03 1.2018606667e+03 -3.4161926348e+00 -1.2749130651e+00 -4.1017072038e-01
125558 2457507.53367 4042 0.0568 2.8313812141e+05 -1.1609959352e+03 1.7259885217e+03 3.3700061433e-01 -7.1777500394e+00 -6.3118294603e-02 -1.6448425990e+05 1.6247243084e+03 1.1992928179e+03 -3.4158538543e+00 -1.2657806250e+00 -4.1198845636e-01
125559 2457507.55411 3622 0.0557 2.8283766058e+05 -1.1589783475e+03 1.7240270637e+03 3.3358442624e-01 -7.1717137773e+00 -6.8810812587e-02 -1.6408969015e+05 1.6218593337e+03 1.1998067079e+03 -3.4106691564e+00 -1.2679395028e+00 -4.1314590632e-01
125560 2457507.57454 3634 0.0548 2.8305466322e+05 -1.1606064225e+03 1.7238787998e+03 3.3672421456e-01 -7.1695015477e+00 -6.0736696588e-02 -1.6428069525e+05 1.6231638341e+03 1.1986212923e+03 -3.4128553812e+00 -1.2630866314e+00 -4.1100424094e-01
125561 2457507.59498 4034 0.0566 2.8279352523e+05 -1.1586974763e+03 1.7236309273e+03 3.3318873608e-01 -7.1694647546e+00 -6.4752387912e-02 -1.6440692120e+05 1.6241692010e+03 1.1992238598e+03 -3.4148837190e+00 -1.2659825529e+00 -4.1402372564e-01
125562 2457507.61541 2408 0.0594 2.8447525938e+05 -1.1712130809e+03 1.7233061609e+03 3.5646462828e-01 -7.1684226902e+00 -6.5346620387e-02 -1.6424244959e+05 1.6231937975e+03 1.2014199484e+03 -3.4134908758e+00 -1.2734151672e+00 -4.1062308672e-01
125563 2457507.63580 209 0.0556 2.3601096628e+05 -7.8813596587e+02 1.9465722467e+03 -3.9913987395e-01 -8.0240735351e+00 -1.9353098401e-01 -1.3788315587e+06 1.0922160219e+04 3.8673838046e+03 -2.1211111879e+01 -1.1464690973e+01 -1.8061366195e+00
125564 2457507.65628 3966 0.0721 2.8259180791e+05 -1.1566050142e+03 1.7290530787e+03 3.2831273116e-01 -7.1877128935e+00 -5.7705301831e-02 -1.6465201800e+05 1.6260687936e+03 1.2007161223e+03 -3.4184204048e+00 -1.2689474102e+00 -4.0222480758e-01
125565 2457507.67672 3623 0.0588 2.8345122791e+05 -1.1634349375e+03 1.7247742594e+03 3.4177045312e-01 -7.1727859917e+00 -6.1979916082e-02 -1.6528739948e+05 1.6311736937e+03 1.2043745361e+03 -3.4286201282e+00 -1.2826275532e+00 -4.0268254576e-01
125566 2457507.69715 3685 0.0574 2.8267075211e+05 -1.1576259422e+03 1.7249376131e+03 3.3078721314e-01 -7.1766771111e+00 -7.7366053071e-02 -1.6447737609e+05 1.6246295511e+03 1.1992372902e+03 -3.4154477527e+00 -1.2627613189e+00 -3.9886270572e-01
125567 2457507.71754 3649 0.0585 2.8170232062e+05 -1.1502289035e+03 1.7270069127e+03 3.1671581836e-01 -7.1835263008e+00 -7.3210075476e-02 -1.6428752235e+05 1.6229999837e+03 1.1970831685e+03 -3.4120849046e+00 -1.2560794114e+00 -4.0498538359e-01
125568 2457507.73803 3863 0.0586 2.8293837581e+05 -1.1595782759e+03 1.7253138832e+03 3.3434300645e-01 -7.1780969330e+00 -7.7058298848e-02 -1.6436409075e+05 1.6235045143e+03 1.1963464868e+03 -3.4130135432e+00 -1.2554491246e+00 -4.1493415517e-01
125569 2457507.75846 3430 0.0595 2.8297701108e+05 -1.1598431342e+03 1.7255265669e+03 3.3488044615e-01 -7.1772097085e+00 -6.8868121511e-02 -1.6456328230e+05 1.6250727990e+03 1.1971329804e+03 -3.4161180211e+00 -1.2588917955e+00 -4.1737892451e-01
125570 2457507.77890 3866 0.0574 2.8296862693e+05 -1.1597643705e+03 1.7257364853e+03 3.3476134602e-01 -7.1768691561e+00 -6.3355269758e-02 -1.6443122920e+05 1.6243684965e+03 1.1996526267e+03 -3.4152705747e+00 -1.2672499914e+00 -4.1264909106e-01
125571 2457507.79933 3920 0.0565 2.8281954606e+05 -1.1586502041e+03 1.7258647916e+03 3.3265459422e-01 -7.1778050901e+00 -6.5346438678e-02 -1.6470053923e+05 1.6263041531e+03 1.1989670650e+03 -3.4187826696e+00 -1.2654145732e+00 -4.1594850905e-01
125572 2457507.81977 4016 0.0554 2.8295659293e+05 -1.1598476085e+03 1.7241804604e+03 3.3525083364e-01 -7.1707706903e+00 -6.1437619123e-02 -1.6439818486e+05 1.6241991557e+03 1.2001956280e+03 -3.4151224739e+00 -1.2697370480e+00 -4.1479773487e-01
125573 2457507.84020 3801 0.0555 2.8302269472e+05 -1.1603574573e+03 1.7240302021e+03 3.3623113476e-01 -7.1702192076e+00 -6.1275082132e-02 -1.6417310464e+05 1.6225134778e+03 1.1999656580e+03 -3.4119272723e+00 -1.2681241955e+00 -4.1110882545e-01
125574 2457507.86059 2132 0.0567 2.8236393514e+05 -1.1552216664e+03 1.7263747891e+03 3.2629982788e-01 -7.1778379793e+00 -5.5912289347e-02 -1.6489711038e+05 1.6279067749e+03 1.2001484407e+03 -3.4219840244e+00 -1.2690487293e+00 -4.1225120306e-01
125575 2457507.88100 620 0.0609 2.7442539451e+05 -1.0970303621e+03 1.7201270865e+03 2.1955165418e-01 -7.1570295424e+00 -6.7050994823e-02 -1.7551678057e+05 1.7081056427e+03 1.2139885829e+03 -3.5730664295e+00 -1.3150081666e+00 -3.8678266368e-01
125576 2457507.90151 4098 0.0699 2.8270613049e+05 -1.1574894336e+03 1.7287469565e+03 3.2986064878e-01 -7.1895726118e+00 -7.1641190909e-02 -1.6459341378e+05 1.6254610556e+03 1.1989661248e+03 -3.4170010139e+00 -1.2630034983e+00 -4.0480729980e-01
125577 2457507.92195 3485 0.0581 2.8247331991e+05 -1.1558596038e+03 1.7278529620e+03 3.2709171732e-01 -7.1848325119e+00 -6.4745190395e-02 -1.6440869547e+05 1.6241041461e+03 1.1990999546e+03 -3.4145015441e+00 -1.2633363756e+00 -4.0395720607e-01
125578 2457507.94238 3875 0.0581 2.8276857088e+05 -1.1582523015e+03 1.7259038526e+03 3.3177734151e-01 -7.1800016915e+00 -7.5988327781e-02 -1.6465760473e+05 1.6258503814e+03 1.1980831484e+03 -3.4176012408e+00 -1.2604698943e+00 -4.0828537369e-01
125579 2457507.96282 3484 0.0581 2.8258191080e+05 -1.1567927845e+03 1.7266181679e+03 3.2885762300e-01 -7.1840372689e+00 -8.2346161516e-02 -1.6464617002e+05 1.6257587386e+03 1.1978990194e+03 -3.4174337505e+00 -1.2600730416e+00 -4.0960100609e-01
125580 2457507.98320 3679 0.0583 2.8167734576e+05 -1.1502771191e+03 1.7248611327e+03 3.1717539876e-01 -7.1767214946e+00 -7.8337350557e-02 -1.6423165524e+05 1.6225038524e+03 1.1961108829e+03 -3.4110462147e+00 -1.2530954919e+00 -4.0787737280e-01
125581 2457508.00369 3774 0.0575 2.8316522811e+05 -1.1610783273e+03 1.7271020180e+03 3.3695095981e-01 -7.1815549566e+00 -6.1673005513e-02 -1.6468389193e+05 1.6261519237e+03 1.1988416247e+03 -3.4184428111e+00 -1.2648725410e+00 -4.1564687055e-01
125582 2457508.02412 4039 0.0567 2.8304276904e+05 -1.1603553445e+03 1.7253809290e+03 3.3591124039e-01 -7.1759559603e+00 -6.5143966246e-02 -1.6445132444e+05 1.6244737264e+03 1.1991605361e+03 -3.4153988381e+00 -1.2656931309e+00 -4.1387828784e-01
125583 2457508.04456 4026 0.0559 2.8281605794e+05 -1.1587760880e+03 1.7244356471e+03 3.3316866842e-01 -7.1725112093e+00 -6.5291565739e-02 -1.6442764436e+05 1.6244015304e+03 1.2000704811e+03 -3.4154274371e+00 -1.2685066786e+00 -4.1117278073e-01
125584 2457508.06500 3261 0.0551 2.8316592502e+05 -1.1611692130e+03 1.7263867605e+03 3.3733817861e-01 -7.1777011460e+00 -5.5375493052e-02 -1.6416736315e+05 1.6224824783e+03 1.2001175585e+03 -3.4118424645e+00 -1.2677656388e+00 -4.0676941283e-01
125585 2457508.08543 3399 0.0566 2.8304261311e+05 -1.1604838380e+03 1.7242311784e+03 3.3640942047e-01 -7.1712679614e+00 -6.2624190243e-02 -1.6432072105e+05 1.6236442181e+03 1.2002533643e+03 -3.4140654666e+00 -1.2687173560e+00 -4.0884715727e-01
125586 2457508.10587 2268 0.0545 2.8340850227e+05 -1.1630807457e+03 1.7253467952e+03 3.4110827849e-01 -7.1734817632e+00 -5.3334862155e-02 -1.6425311900e+05 1.6234149048e+03 1.2027713288e+03 -3.4139921879e+00 -1.2751585674e+00 -3.9508174294e-01
125587 2457508.12626 191 0.0548 -5.8907470383e+05 5.5300903522e+03 3.7696196701e+03 -1.2494988883e+01 -1.5006854794e+01 -1.2129356101e+00 -1.4113792157e+06 1.1168281657e+04 3.9098451723e+03 -2.1676601898e+01 -1.1629081287e+01 -1.8380207696e+00
125589 2457508.16717 3635 0.0575 2.8331315178e+05 -1.1620708630e+03 1.7279954414e+03 3.3860987825e-01 -7.1847136959e+00 -6.1673838614e-02 -1.6453406221e+05 1.6252089901e+03 1.2007653411e+03 -3.4168714881e+00 -1.2694556710e+00 -4.0371384536e-01
125590 2457508.18761 3873 0.0591 2.8281535943e+05 -1.1585193422e+03 1.7266739253e+03 3.3216455916e-01 -7.1820855376e+00 -7.2267286930e-02 -1.6440722445e+05 1.6239001090e+03 1.1971875309e+03 -3.4138351831e+00 -1.2575779100e+00 -4.1027482362e-01
125591 2457508.20804 3688 0.0588 2.8281019585e+05 -1.1586515577e+03 1.7250856055e+03 3.3266424777e-01 -7.1773362032e+00 -7.7435466910e-02 -1.6454420279e+05 1.6251372868e+03 1.1991651285e+03 -3.4165208953e+00 -1.2645629818e+00 -4.0859393811e-01
125592 2457508.22848 3698 0.0573 2.8356825618e+05 -1.1640233649e+03 1.7275108010e+03 3.4236413394e-01 -7.1824386877e+00 -5.8813639713e-02 -1.6421481168e+05 1.6229034188e+03 1.2010948507e+03 -3.4128363438e+00 -1.2730247214e+00 -4.1468541740e-01
125593 2457508.24892 4030 0.0563 2.8309266247e+05 -1.1606879435e+03 1.7257141904e+03 3.3646908756e-01 -7.1770054731e+00 -6.4384789213e-02 -1.6443272756e+05 1.6243402883e+03 1.1992632393e+03 -3.4151297469e+00 -1.2655047254e+00 -4.1119465815e-01
125594 2457508.26935 3794 0.0549 2.8311509424e+05 -1.1609722122e+03 1.7246521995e+03 3.3717384834e-01 -7.1738267489e+00 -6.7808476398e-02 -1.6415354741e+05 1.6222893569e+03 1.1993747354e+03 -3.4113667255e+00 -1.2659738418e+00 -4.1139688510e-01
125595 2457508.28974 3469 0.0552 2.8217570457e+05 -1.1541650876e+03 1.7231741409e+03 3.2486344804e-01 -7.1680507467e+00 -6.6225794605e-02 -1.6456405274e+05 1.6250840545e+03 1.1969102533e+03 -3.4160416328e+00 -1.2560093614e+00 -4.0746781899e-01
125596 2457508.31022 4059 0.0581 2.8277748389e+05 -1.1585383799e+03 1.7240234299e+03 3.3286306020e-01 -7.1700777345e+00 -6.0634324798e-02 -1.6434755841e+05 1.6237127042e+03 1.1990139348e+03 -3.4140012385e+00 -1.2650874522e+00 -4.1344051907e-01
125597 2457508.33061 3647 0.0578 2.8188009116e+05 -1.1517720126e+03 1.7250994861e+03 3.2011474859e-01 -7.1739848401e+00 -6.0019460079e-02 -1.6467605974e+05 1.6257969238e+03 1.1955929077e+03 -3.4171612768e+00 -1.2514276977e+00 -4.0881207577e-01
125598 2457508.35109 1933 0.0544 2.8640281695e+05 -1.1860374769e+03 1.7184741395e+03 3.8493181631e-01 -7.1504843800e+00 -6.5102634693e-02 -1.6395747644e+05 1.6214124822e+03 1.2044980261e+03 -3.4109218561e+00 -1.2870085079e+00 -4.2065210936e-01
125600 2457508.39197 3590 0.0786 2.8266110904e+05 -1.1573488811e+03 1.7268262128e+03 3.3002174953e-01 -7.1813354796e+00 -6.6980022163e-02 -1.6487201635e+05 1.6279028478e+03 1.2027533600e+03 -3.4222662833e+00 -1.2778486363e+00 -4.0874009348e-01
125601 2457508.41240 3052 0.0579 2.8302783529e+05 -1.1600898729e+03 1.7266503327e+03 3.3517410831e-01 -7.1800295980e+00 -6.3586354655e-02 -1.6472956785e+05 1.6267631824e+03 1.2019960200e+03 -3.4201393843e+00 -1.2776686996e+00 -4.2103292566e-01
125602 2457508.43284 3682 0.0587 2.8226445039e+05 -1.1542051332e+03 1.7287957671e+03 3.2398920966e-01 -7.1853030058e+00 -5.0613439671e-02 -1.6438450349e+05 1.6239421631e+03 1.1994216895e+03 -3.4142573097e+00 -1.2649766919e+00 -4.0610096078e-01
125603 2457508.45327 3729 0.0594 2.8301513223e+05 -1.1602079836e+03 1.7246610738e+03 3.3571902779e-01 -7.1739097996e+00 -6.9232798139e-02 -1.6477490379e+05 1.6268623213e+03 1.1995533289e+03 -3.4197481168e+00 -1.2660538489e+00 -4.0891545088e-01
