# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125613 2457508.65743 945 0.0699 -3.4681790955e+05 1.6306671543e+03 -1.7115376539e+03 -1.2107537058e+00 7.0702934901e+00 -1.8300970513e-01 1.2854634688e+05 -1.3702500717e+03 -1.4786489190e+03 2.9900326535e+00 2.1880447322e+00 -1.2084109190e-01
125614 2457508.67787 595 0.0733 -3.5150000813e+05 1.6606408845e+03 -1.7570936456e+03 -1.2587129532e+00 7.2162982327e+00 -2.9325012596e-01 1.2491299946e+05 -1.3472222187e+03 -1.5162545403e+03 2.9525523699e+00 2.2874017428e+00 -3.1696843132e-01
125615 2457508.69831 1200 0.0675 -3.4486591390e+05 1.6175839974e+03 -1.6986053675e+03 -1.1893628756e+00 7.0163459293e+00 -2.1470699182e-01 1.2753753522e+05 -1.3650882519e+03 -1.5012759359e+03 2.9833080746e+00 2.2433334702e+00 -2.6155023322e-01
125616 2457508.71874 1029 0.0678 -3.4129536647e+05 1.5921359093e+03 -1.6898359462e+03 -1.1440100253e+00 6.9852932833e+00 -2.0838460615e-01 1.2714900120e+05 -1.3639605905e+03 -1.5184647832e+03 2.9844606084e+00 2.3072165682e+00 -2.5933141798e-01
125617 2457508.73918 931 0.0671 -3.4606004021e+05 1.6269757882e+03 -1.6927620929e+03 -1.2074123346e+00 7.0016686611e+00 -1.8073989618e-01 1.2838826845e+05 -1.3698510413e+03 -1.4860065711e+03 2.9898329675e+00 2.1975729221e+00 -2.0912928292e-01
125618 2457508.75961 910 0.0691 -3.4706859034e+05 1.6333139380e+03 -1.7038715814e+03 -1.2172781906e+00 7.0384406117e+00 -2.0200321705e-01 1.2645398070e+05 -1.3583363015e+03 -1.5133220249e+03 2.9726799511e+00 2.2784441088e+00 -3.0825756707e-01
125619 2457508.78005 1056 0.0689 -3.4595235612e+05 1.6254416272e+03 -1.7001617094e+03 -1.2036409629e+00 7.0205326892e+00 -2.2301574071e-01 1.2785655984e+05 -1.3671090141e+03 -1.4974773656e+03 2.9856133012e+00 2.2131781059e+00 -3.4222872589e-01
125620 2457508.80048 754 0.0685 -3.4758502114e+05 1.6378922187e+03 -1.6962474339e+03 -1.2263664987e+00 7.0256954395e+00 -1.2569193335e-01 1.3474929088e+05 -1.4153603548e+03 -1.4716086799e+03 3.0718259490e+00 2.1579044479e+00 -1.4215076739e-01
125621 2457508.82092 776 0.0682 -3.4811037110e+05 1.6405664751e+03 -1.7082628709e+03 -1.2302680463e+00 7.0464043078e+00 -2.4341265498e-01 1.3014735905e+05 -1.3848976314e+03 -1.5062070624e+03 3.0194100520e+00 2.2324748763e+00 -4.0624940665e-01
125622 2457508.84135 638 0.0672 -3.4461932198e+05 1.6139784889e+03 -1.7164685722e+03 -1.1810105594e+00 7.0504290310e+00 -3.7428716330e-01 1.2606099049e+05 -1.3567977217e+03 -1.5265888633e+03 2.9717519635e+00 2.3154150759e+00 -3.6796082540e-01
125623 2457508.86178 323 0.0772 -3.5721315846e+05 1.7089397738e+03 -1.6960262546e+03 -1.3561575666e+00 7.0502661995e+00 1.7805247921e-04 1.3312914879e+05 -1.4030666164e+03 -1.4675877866e+03 3.0464628133e+00 2.1021530362e+00 -3.4539432576e-01
125625 2457508.90266 1163 0.0664 -3.4568100437e+05 1.6223896252e+03 -1.7107590371e+03 -1.1964425571e+00 7.0522571149e+00 -2.6007326738e-01 1.2955348486e+05 -1.3801686693e+03 -1.5027277425e+03 3.0115340251e+00 2.2492209062e+00 -2.5915824271e-01
125626 2457508.92310 1084 0.0658 -3.4854199223e+05 1.6435649196e+03 -1.7099804360e+03 -1.2356422849e+00 7.0490451165e+00 -2.6166386776e-01 1.2741114481e+05 -1.3635445805e+03 -1.4945310186e+03 2.9786947700e+00 2.2057017489e+00 -3.2522379450e-01
125627 2457508.94353 1016 0.0663 -3.4999779978e+05 1.6527129376e+03 -1.7258750521e+03 -1.2498566700e+00 7.1020671409e+00 -2.8995654402e-01 1.2606610201e+05 -1.3539139282e+03 -1.4974734914e+03 2.9618433583e+00 2.2239329562e+00 -2.8863507096e-01
125628 2457508.96397 936 0.0703 -3.4986396336e+05 1.6524926350e+03 -1.7181846412e+03 -1.2507445231e+00 7.0761505225e+00 -2.7754017593e-01 1.2663934985e+05 -1.3599762848e+03 -1.5155104184e+03 2.9752951714e+00 2.2684119875e+00 -3.9812700959e-01
125629 2457508.98440 1097 0.0682 -3.4872091131e+05 1.6457202727e+03 -1.7017427404e+03 -1.2407619018e+00 7.0265153354e+00 -2.2289643302e-01 1.2773808353e+05 -1.3666407288e+03 -1.5010868724e+03 2.9861918780e+00 2.2403006312e+00 -2.7356036837e-01
125630 2457509.00484 1089 0.0695 -3.4911160879e+05 1.6488304240e+03 -1.6995827294e+03 -1.2473826545e+00 7.0092908724e+00 -2.6908548146e-01 1.2929130833e+05 -1.3775414945e+03 -1.4955800944e+03 3.0047131358e+00 2.2088862139e+00 -3.2913049397e-01
125631 2457509.02528 1041 0.0678 -3.4862429770e+05 1.6450373148e+03 -1.7015389970e+03 -1.2397985697e+00 7.0209238787e+00 -2.4726426467e-01 1.2600900403e+05 -1.3533494704e+03 -1.4957527453e+03 2.9601741616e+00 2.2103510236e+00 -3.2459654064e-01
125632 2457509.04571 1198 0.0681 -3.4882520505e+05 1.6467489577e+03 -1.6993030018e+03 -1.2431561764e+00 7.0170947568e+00 -2.2540266380e-01 1.2957015450e+05 -1.3781581112e+03 -1.4810355405e+03 3.0037907595e+00 2.1671640440e+00 -2.6958391767e-01
125633 2457509.06615 1008 0.0678 -3.4638394566e+05 1.6287621749e+03 -1.6990191901e+03 -1.2103516408e+00 7.0095325125e+00 -2.5798677663e-01 1.3119632630e+05 -1.3908276529e+03 -1.4877169807e+03 3.0282921072e+00 2.1897186492e+00 -2.7987259520e-01
125634 2457509.08658 708 0.0664 -3.4924197090e+05 1.6485496579e+03 -1.7120439496e+03 -1.2443090898e+00 7.0604142766e+00 -2.4414821758e-01 1.2876131210e+05 -1.3749794007e+03 -1.5088221433e+03 3.0020500134e+00 2.2493139004e+00 -3.7095674501e-01
125635 2457509.10700 306 0.0686 -3.5342610774e+05 1.6790096769e+03 -1.7161702399e+03 -1.2988484122e+00 7.0932438211e+00 -1.5684403093e-01 1.2592570014e+05 -1.3560584517e+03 -1.5287962537e+03 2.9705844499e+00 2.3178855653e+00 -3.9655688682e-01
125636 2457509.12745 1133 0.0729 -3.4391850349e+05 1.6109851356e+03 -1.6946425869e+03 -1.1774353081e+00 7.0111528061e+00 -1.6871467000e-01 1.2848992660e+05 -1.3710770071e+03 -1.4903472806e+03 2.9926138565e+00 2.2064378527e+00 -2.4480417032e-01
125637 2457509.14789 1191 0.0668 -3.4704668212e+05 1.6332184926e+03 -1.7031346263e+03 -1.2172503938e+00 7.0352060734e+00 -2.0469174139e-01 1.2902310914e+05 -1.3751350138e+03 -1.4916166507e+03 3.0004856524e+00 2.2142659070e+00 -2.2912900062e-01
125638 2457509.16832 1104 0.0665 -3.4854356269e+05 1.6432625839e+03 -1.7131040151e+03 -1.2344290251e+00 7.0620864698e+00 -2.5408818620e-01 1.2782399127e+05 -1.3670993726e+03 -1.4996268626e+03 2.9866718419e+00 2.2340555260e+00 -2.7784604409e-01
125639 2457509.18876 1192 0.0653 -3.4866084406e+05 1.6447564345e+03 -1.7068339872e+03 -1.2381941641e+00 7.0419412181e+00 -2.3925869741e-01 1.2872969254e+05 -1.3728510643e+03 -1.4903021443e+03 2.9957040227e+00 2.2024553446e+00 -2.6382665875e-01
125640 2457509.20920 1094 0.0672 -3.4873188594e+05 1.6450905059e+03 -1.7087383914e+03 -1.2384604833e+00 7.0489406225e+00 -2.3950638136e-01 1.2743705925e+05 -1.3643515300e+03 -1.5004780619e+03 2.9819780560e+00 2.2407634267e+00 -2.5991104937e-01
125641 2457509.22963 1089 0.0683 -3.4983791845e+05 1.6537964332e+03 -1.7034184854e+03 -1.2556657482e+00 7.0264958105e+00 -2.5369658490e-01 1.2905249258e+05 -1.3752335817e+03 -1.4902106866e+03 2.9998211704e+00 2.1965084261e+00 -2.9201654306e-01
125642 2457509.25007 1087 0.0691 -3.4942705272e+05 1.6507639011e+03 -1.7034811119e+03 -1.2502962272e+00 7.0222073841e+00 -2.7633029763e-01 1.2932594243e+05 -1.3777400438e+03 -1.4950508885e+03 3.0049835121e+00 2.2071180850e+00 -3.2821662847e-01
125643 2457509.27050 1083 0.0681 -3.4819246386e+05 1.6413583919e+03 -1.7064728659e+03 -1.2324325264e+00 7.0325697575e+00 -2.7994033224e-01 1.2972800376e+05 -1.3805278159e+03 -1.4931493217e+03 3.0104935693e+00 2.2140319287e+00 -2.5868629219e-01
125644 2457509.29094 1114 0.0690 -3.5006057857e+05 1.6562054364e+03 -1.6957769416e+03 -1.2602718933e+00 7.0231953157e+00 -1.3006542574e-01 1.2990583018e+05 -1.3803755047e+03 -1.4784304686e+03 3.0074215941e+00 2.1579216627e+00 -2.6780541984e-01
125645 2457509.31137 1057 0.0679 -3.4611787129e+05 1.6271865729e+03 -1.6952679212e+03 -1.2080855776e+00 6.9971820984e+00 -2.5056231060e-01 1.2964556034e+05 -1.3799645026e+03 -1.4934235422e+03 3.0093891636e+00 2.2121006661e+00 -2.7329559083e-01
125646 2457509.33181 392 0.0683 -3.4824847984e+05 1.6428432097e+03 -1.6959186509e+03 -1.2362637061e+00 7.0111956291e+00 -1.9295000374e-01 1.2279714539e+05 -1.3334583212e+03 -1.5335650859e+03 2.9269867294e+00 2.2795875768e+00 -6.7529630936e-01
125647 2457509.35223 293 0.0675 -3.5015723980e+05 1.6547995519e+03 -1.7171218688e+03 -1.2538405502e+00 7.1003870810e+00 -1.3872150650e-01 1.2549722334e+05 -1.3481372392e+03 -1.4811690535e+03 2.9497042279e+00 2.1922464876e+00 -1.4699926296e-01
125648 2457509.37268 1082 0.0696 -3.4459827788e+05 1.6155509773e+03 -1.6991552247e+03 -1.1852153839e+00 7.0240667088e+00 -1.8725646035e-01 1.2705103807e+05 -1.3621998059e+03 -1.5077358632e+03 2.9786560316e+00 2.2548063702e+00 -3.2344883889e-01
125649 2457509.39312 1117 0.0652 -3.4824507859e+05 1.6404545525e+03 -1.7190852635e+03 -1.2281309101e+00 7.0841566242e+00 -2.5411822510e-01 1.2788102324e+05 -1.3672334352e+03 -1.4968807460e+03 2.9863405379e+00 2.2229461567e+00 -2.8266394234e-01
125650 2457509.41355 1053 0.0672 -3.5003540481e+05 1.6551916057e+03 -1.7038431457e+03 -1.2575785883e+00 7.0389952567e+00 -1.9885441399e-01 1.2907010097e+05 -1.3756576808e+03 -1.4933287265e+03 3.0003132356e+00 2.1914776744e+00 -3.7406551979e-01
125651 2457509.43399 1100 0.0685 -3.4893658916e+05 1.6469384148e+03 -1.7053352004e+03 -1.2422377244e+00 7.0414530966e+00 -2.1420464461e-01 1.2837409199e+05 -1.3701316660e+03 -1.4893404378e+03 2.9902213929e+00 2.1931258598e+00 -2.9264041020e-01
125652 2457509.45442 1165 0.0686 -3.4999060246e+05 1.6546327095e+03 -1.7062371895e+03 -1.2567052222e+00 7.0362449774e+00 -2.5693469638e-01 1.2863030779e+05 -1.3723185695e+03 -1.4922272252e+03 2.9944037218e+00 2.1957914664e+00 -3.3264205712e-01
125653 2457509.47486 1192 0.0682 -3.4924957342e+05 1.6494851476e+03 -1.7031470968e+03 -1.2477330949e+00 7.0261808212e+00 -2.5036846931e-01 1.2848829052e+05 -1.3714658812e+03 -1.4940951148e+03 2.9933658347e+00 2.2061776971e+00 -3.1518967526e-01
125654 2457509.49529 1192 0.0687 -3.4860361298e+05 1.6453544460e+03 -1.6968641179e+03 -1.2412894662e+00 7.0029100923e+00 -2.5096310847e-01 1.2816578363e+05 -1.3692181481e+03 -1.4953440715e+03 2.9895646432e+00 2.2128165482e+00 -3.0505974694e-01
125655 2457509.51573 1188 0.0678 -3.4875269504e+05 1.6462449689e+03 -1.6989857311e+03 -1.2423716286e+00 7.0141770777e+00 -2.3405624165e-01 1.2916730585e+05 -1.3754276525e+03 -1.4834856288e+03 2.9990855551e+00 2.1739233044e+00 -2.8089147816e-01
125656 2457509.53617 964 0.0697 -3.4927675660e+05 1.6500737688e+03 -1.6993727601e+03 -1.2495010091e+00 7.0128877546e+00 -2.4760666766e-01 1.2981125110e+05 -1.3806027733e+03 -1.4876628529e+03 3.0087432321e+00 2.1759984509e+00 -3.4723038863e-01
125657 2457509.55660 936 0.0657 -3.4920289687e+05 1.6473986320e+03 -1.7205198941e+03 -1.2408015569e+00 7.0875906987e+00 -2.6436053345e-01 1.2832610729e+05 -1.3697293019e+03 -1.4883791298e+03 2.9897778564e+00 2.1972312966e+00 -2.5493196394e-01
125658 2457509.57703 437 0.0644 -3.5284296746e+05 1.6765357108e+03 -1.6983884876e+03 -1.2980849735e+00 7.0190377151e+00 -2.0020080333e-01 1.3115927155e+05 -1.3876720752e+03 -1.4586085406e+03 3.0189512872e+00 2.1180594123e+00 -1.0225232668e-01
125659 2457509.59746 16 0.4437 -2.3320858976e+05 9.4397031299e+02 -1.9548627575e+02 -1.2293549538e-01 3.4866270462e+00 9.8377017916e+00 1.2758679629e+05 -1.3283002472e+03 -1.1321947619e+03 2.8189775199e+00 3.2140892527e-01 -3.0702649171e+00
125660 2457509.61791 1183 0.0768 -3.4610298178e+05 1.6265665845e+03 -1.6999616682e+03 -1.2054778130e+00 7.0250960552e+00 -1.9616944815e-01 1.2842696134e+05 -1.3717943164e+03 -1.5024965921e+03 2.9953514681e+00 2.2360293678e+00 -3.2051017173e-01
125661 2457509.63834 1096 0.0681 -3.4172343585e+05 1.5940342621e+03 -1.7024042521e+03 -1.1456043126e+00 7.0233204144e+00 -2.5020253542e-01 1.2749123452e+05 -1.3650335875e+03 -1.5038785843e+03 2.9844733756e+00 2.2675835299e+00 -1.8877898262e-01
125662 2457509.65878 1090 0.0675 -3.4615596032e+05 1.6267471407e+03 -1.7020712750e+03 -1.2051288174e+00 7.0386768206e+00 -1.6764783582e-01 1.2698272613e+05 -1.3615632521e+03 -1.5066286119e+03 2.9776964529e+00 2.2598804862e+00 -2.7775683645e-01
125663 2457509.67921 1109 0.0681 -3.4661385767e+05 1.6316013520e+03 -1.6873610765e+03 -1.2165116552e+00 6.9903012894e+00 -1.3810599437e-01 1.2962102148e+05 -1.3798519746e+03 -1.4948392983e+03 3.0096913450e+00 2.2249871088e+00 -2.3495333866e-01
125664 2457509.69965 1201 0.0665 -3.4724267689e+05 1.6346313369e+03 -1.7034623296e+03 -1.2197690317e+00 7.0369325298e+00 -2.0213748960e-01 1.2889315288e+05 -1.3744179449e+03 -1.4940434691e+03 2.9993567477e+00 2.2181942772e+00 -2.5414513215e-01
125665 2457509.72009 1197 0.0658 -3.4828767882e+05 1.6416955464e+03 -1.7098853491e+03 -1.2318505244e+00 7.0557900568e+00 -2.2628472953e-01 1.2859182933e+05 -1.3718439773e+03 -1.4905164247e+03 2.9939203092e+00 2.2043530398e+00 -2.5828155380e-01
125666 2457509.74052 1017 0.0659 -3.4607049254e+05 1.6253103627e+03 -1.7102580745e+03 -1.2018486319e+00 7.0517897865e+00 -2.5310700894e-01 1.2796739135e+05 -1.3679347591e+03 -1.4972585132e+03 2.9889439950e+00 2.2481210234e+00 -1.6402594946e-01
125667 2457509.76096 1184 0.0674 -3.4913300813e+05 1.6482432756e+03 -1.7068714720e+03 -1.2447851112e+00 7.0389876494e+00 -2.5490325305e-01 1.2867382219e+05 -1.3724409764e+03 -1.4902478794e+03 2.9946377671e+00 2.1959753059e+00 -2.9525316227e-01
125668 2457509.78139 1193 0.0681 -3.4915708232e+05 1.6486571391e+03 -1.7045855661e+03 -1.2459746723e+00 7.0307395834e+00 -2.5407286724e-01 1.2846540324e+05 -1.3711118772e+03 -1.4922687774e+03 2.9925261538e+00 2.2025250105e+00 -2.9982026185e-01
125669 2457509.80183 1205 0.0692 -3.4868398007e+05 1.6458385270e+03 -1.6979323914e+03 -1.2419030417e+00 7.0084217974e+00 -2.4308961837e-01 1.2846844755e+05 -1.3713025231e+03 -1.4938505366e+03 2.9933458919e+00 2.2115140342e+00 -2.8407352844e-01
125670 2457509.82226 490 0.0733 -3.4983056279e+05 1.6543480287e+03 -1.6976913677e+03 -1.2579284757e+00 7.0026835447e+00 -2.6792016602e-01 1.2660567724e+05 -1.3605604378e+03 -1.5236156591e+03 2.9780851953e+00 2.3016954919e+00 -3.8199802642e-01
125671 2457509.84269 36 0.2762 -3.8429915666e+05 1.9710459822e+03 -1.0697491540e+03 -1.9105020777e+00 5.6168231306e+00 4.3725845571e+00 8.8302249005e+04 -1.0700604192e+03 -1.4458806032e+03 2.4017174685e+00 1.4952566856e+00 -2.9811626404e+00
125672 2457509.86313 1197 0.0753 -3.4676239423e+05 1.6305831446e+03 -1.7085299244e+03 -1.2119065912e+00 7.0450671101e+00 -2.5389302143e-01 1.2757935511e+05 -1.3652308798e+03 -1.4995501534e+03 2.9827277954e+00 2.2262286952e+00 -3.1520815958e-01
125673 2457509.88357 1185 0.0669 -3.4477428269e+05 1.6176086436e+03 -1.6916742454e+03 -1.1906026731e+00 6.9927137786e+00 -2.0526744665e-01 1.2756079560e+05 -1.3660536182e+03 -1.5090974707e+03 2.9861470575e+00 2.2640566860e+00 -3.0229475660e-01
125674 2457509.90401 1206 0.0687 -3.4510981894e+05 1.6199319229e+03 -1.6931652505e+03 -1.1943259179e+00 7.0038180907e+00 -1.7741430321e-01 1.2805884802e+05 -1.3687144962e+03 -1.4988886119e+03 2.9894811199e+00 2.2323035423e+00 -2.7282804773e-01
125675 2457509.92444 1211 0.0694 -3.4604760805e+05 1.6266275117e+03 -1.6953862807e+03 -1.2062592276e+00 7.0120948704e+00 -1.7714131666e-01 1.2820560037e+05 -1.3697524766e+03 -1.4983337391e+03 2.9912621331e+00 2.2292320892e+00 -2.7798371264e-01
125676 2457509.94488 1162 0.0681 -3.4632446942e+05 1.6283945382e+03 -1.6980806401e+03 -1.2090552031e+00 7.0211267405e+00 -1.8180217042e-01 1.2824121666e+05 -1.3697585856e+03 -1.4956261420e+03 2.9909466314e+00 2.2221898937e+00 -2.6319705128e-01
125677 2457509.96531 1189 0.0663 -3.4754195574e+05 1.6368006575e+03 -1.7038481999e+03 -1.2237559909e+00 7.0372146721e+00 -2.0785414598e-01 1.2880293819e+05 -1.3736496738e+03 -1.4930140917e+03 2.9975525076e+00 2.2104491072e+00 -2.7384552784e-01
125678 2457509.98575 1121 0.0673 -3.4619891602e+05 1.6268410930e+03 -1.7044390322e+03 -1.2056911530e+00 7.0314416463e+00 -2.4758200538e-01 1.2858005979e+05 -1.3731660997e+03 -1.5045197799e+03 2.9986119423e+00 2.2491229343e+00 -2.9257790507e-01
125679 2457510.00618 1202 0.0673 -3.4895734084e+05 1.6466284071e+03 -1.7100223880e+03 -1.2413495382e+00 7.0480170101e+00 -2.6772448468e-01 1.2859655558e+05 -1.3722019121e+03 -1.4935883996e+03 2.9946838350e+00 2.2058470682e+00 -3.0741394119e-01
125680 2457510.02662 1207 0.0688 -3.4919117205e+05 1.6489807238e+03 -1.7038596737e+03 -1.2466892734e+00 7.0283651372e+00 -2.5255870498e-01 1.2858153837e+05 -1.3721734730e+03 -1.4943348487e+03 2.9947507965e+00 2.2079341039e+00 -3.1083107825e-01
125681 2457510.04706 713 0.0667 -3.4959780431e+05 1.6520365062e+03 -1.7032490000e+03 -1.2522575195e+00 7.0295272070e+00 -2.3558509844e-01 1.3270037938e+05 -1.3977756255e+03 -1.4466486042e+03 3.0349489733e+00 2.0678589979e+00 -1.3284356700e-01
125682 2457510.06749 674 0.0648 -3.5267700810e+05 1.6727581485e+03 -1.7232095184e+03 -1.2878620540e+00 7.0818493415e+00 -3.4213887042e-01 1.2670378331e+05 -1.3571082127e+03 -1.4821084071e+03 2.9648947079e+00 2.1661194264e+00 -2.9454465251e-01
125683 2457510.08793 29 0.3026 -3.3007595832e+05 1.6244491366e+03 -5.3288552393e+02 -1.3592082497e+00 3.8477443875e+00 5.4257285618e+00 1.0536973245e+05 -1.1880028363e+03 -1.3655996949e+03 2.5991979681e+00 1.0912913922e+00 -3.5250677033e+00
125684 2457510.10836 1097 0.0780 -3.4675419277e+05 1.6293982952e+03 -1.7197183106e+03 -1.2083015714e+00 7.0733153751e+00 -3.1870741795e-01 1.2689121080e+05 -1.3606762039e+03 -1.5047780363e+03 2.9748709084e+00 2.2371771435e+00 -3.5663145197e-01
125685 2457510.12880 1202 0.0678 -3.4440875698e+05 1.6146339443e+03 -1.6944340948e+03 -1.1846613099e+00 7.0017514648e+00 -2.1085989083e-01 1.2726715439e+05 -1.3638574050e+03 -1.5088097513e+03 2.9823064913e+00 2.2683048270e+00 -2.7571685583e-01
125686 2457510.14923 1038 0.0671 -3.4567965104e+05 1.6245465286e+03 -1.6890193307e+03 -1.2030046876e+00 7.0002912348e+00 -1.1865494606e-01 1.2792679929e+05 -1.3685171457e+03 -1.5067156826e+03 2.9896716569e+00 2.2436694590e+00 -3.6005122781e-01
125687 2457510.16967 975 0.0681 -3.4899126787e+05 1.6465274959e+03 -1.7135583646e+03 -1.2395890740e+00 7.0795272063e+00 -1.7530145151e-01 1.2696744019e+05 -1.3610553699e+03 -1.5027600152e+03 2.9762682982e+00 2.2503252414e+00 -2.5433453767e-01
125688 2457510.19010 1173 0.0695 -3.4228241731e+05 1.5984477190e+03 -1.6995187975e+03 -1.1539830813e+00 7.0185619022e+00 -2.2096452467e-01 1.2795351579e+05 -1.3686459330e+03 -1.5058197145e+03 2.9907871383e+00 2.2603737739e+00 -2.6037512873e-01
125689 2457510.21054 990 0.0684 -3.4528086531e+05 1.6215764540e+03 -1.6892701738e+03 -1.1979532374e+00 6.9916796741e+00 -1.6645509253e-01 1.2756180109e+05 -1.3658562160e+03 -1.5067260612e+03 2.9857930494e+00 2.2630002996e+00 -2.6419227567e-01
125690 2457510.23098 1199 0.0662 -3.4763656245e+05 1.6372937449e+03 -1.7058877875e+03 -1.2243127671e+00 7.0442339548e+00 -2.1038784863e-01 1.2860658323e+05 -1.3720245910e+03 -1.4912649806e+03 2.9943284140e+00 2.2059711571e+00 -2.6397103741e-01
125691 2457510.25141 1187 0.0668 -3.4849479215e+05 1.6436469871e+03 -1.7056934095e+03 -1.2363782234e+00 7.0373867098e+00 -2.4098623813e-01 1.2861851460e+05 -1.3720370371e+03 -1.4904548161e+03 2.9937125760e+00 2.1930181911e+00 -3.1367697578e-01
125692 2457510.27185 1091 0.0677 -3.4909080143e+05 1.6471166535e+03 -1.7149529926e+03 -1.2416316331e+00 7.0602963247e+00 -2.9707458498e-01 1.2749570859e+05 -1.3641778799e+03 -1.4945737217e+03 2.9798166542e+00 2.2045905203e+00 -3.3155857635e-01
125693 2457510.29228 480 0.0674 -3.5439738017e+05 1.6814875169e+03 -1.7624704665e+03 -1.2980597872e+00 7.1987689848e+00 -4.8038676873e-01 1.3222639776e+05 -1.3952785406e+03 -1.4566251049e+03 3.0317849940e+00 2.0967728232e+00 -1.7148577275e-01
125694 2457510.31270 117 0.1091 -3.7365387067e+05 1.8558830826e+03 -1.4357769232e+03 -1.6526475310e+00 6.5268751947e+00 2.1819315691e+00 1.0823626957e+05 -1.2200391388e+03 -1.4748217084e+03 2.6913275489e+00 1.7551319653e+00 -2.2116085926e+00
125696 2457510.35359 1156 0.0802 -3.4760335453e+05 1.6363301619e+03 -1.7130216128e+03 -1.2217844643e+00 7.0592712295e+00 -2.6517717309e-01 1.2827706964e+05 -1.3703716202e+03 -1.4996253306e+03 2.9929708842e+00 2.2420173840e+00 -2.3746888611e-01
125697 2457510.37402 963 0.0678 -3.4814223372e+05 1.6393718973e+03 -1.7222258559e+03 -1.2255183675e+00 7.0962331527e+00 -2.5039452416e-01 1.2786137656e+05 -1.3670878695e+03 -1.4975315004e+03 2.9871357890e+00 2.2466333419e+00 -1.7622978521e-01
125698 2457510.39446 983 0.0674 -3.4655628830e+05 1.6271057698e+03 -1.7278747560e+03 -1.2021257129e+00 7.1115458339e+00 -2.7828678647e-01 1.2719101831e+05 -1.3641536064e+03 -1.5174212579e+03 2.9845552673e+00 2.3024656938e+00 -2.6376394201e-01
125699 2457510.41490 1085 0.0686 -3.4398373817e+05 1.6119069840e+03 -1.6903704784e+03 -1.1803761542e+00 6.9869476298e+00 -2.0985914374e-01 1.2805770644e+05 -1.3684074374e+03 -1.4960235959e+03 2.9892948919e+00 2.2403358943e+00 -1.7989359855e-01
125700 2457510.43533 1201 0.0675 -3.4455140794e+05 1.6156409126e+03 -1.6948863938e+03 -1.1864628263e+00 7.0028631089e+00 -2.1361213709e-01 1.2732262197e+05 -1.3640988307e+03 -1.5071418161e+03 2.9825509311e+00 2.2643164579e+00 -2.6493228990e-01
125701 2457510.45577 991 0.0666 -3.4557973697e+05 1.6226427571e+03 -1.7007023758e+03 -1.1983616793e+00 7.0230346228e+00 -2.2019967089e-01 1.2744913276e+05 -1.3639756776e+03 -1.4965752896e+03 2.9803095203e+00 2.2240366837e+00 -2.7139685538e-01
125702 2457510.47620 1001 0.0663 -3.4555674185e+05 1.6220064262e+03 -1.7052432787e+03 -1.1959767994e+00 7.0467580518e+00 -1.8561021000e-01 1.2694395973e+05 -1.3606192714e+03 -1.5001948658e+03 2.9749951928e+00 2.2412152485e+00 -2.5241882055e-01
125703 2457510.49664 1129 0.0700 -3.4193552912e+05 1.5962231870e+03 -1.6961426733e+03 -1.1501378531e+00 7.0132685576e+00 -1.8531912604e-01 1.2877058851e+05 -1.3747408990e+03 -1.5064805483e+03 3.0023932894e+00 2.2676145534e+00 -2.3645994778e-01
125704 2457510.51707 832 0.0654 -3.4140833753e+05 1.5932817654e+03 -1.6867297161e+03 -1.1471274387e+00 6.9653012887e+00 -2.5122577932e-01 1.2768684740e+05 -1.3674674752e+03 -1.5135128182e+03 2.9906267537e+00 2.2998389919e+00 -2.0532114444e-01
125705 2457510.53751 432 0.0663 -3.5258090923e+05 1.6719881310e+03 -1.7238236800e+03 -1.2861927494e+00 7.0869151450e+00 -3.2737146677e-01 1.2402502947e+05 -1.3407496549e+03 -1.5164487976e+03 2.9418264662e+00 2.3091683590e+00 -2.1324570039e-01
125706 2457510.55795 353 0.0643 -3.4689885156e+05 1.6327570457e+03 -1.6969677500e+03 -1.2170240655e+00 7.0230910713e+00 -1.5205079699e-01 1.2035415767e+05 -1.3096494370e+03 -1.4759848718e+03 2.8773281457e+00 2.1655108452e+00 -1.8456227508e-01
125707 2457510.57837 62 0.1428 -4.0941729612e+05 2.1092171256e+03 -1.5422009841e+03 -2.1079614601e+00 6.7695143376e+00 1.4285733100e+00 9.4185130227e+04 -1.1232031191e+03 -1.5439379281e+03 2.5298257903e+00 2.1005368675e+00 -1.7581263368e+00
125708 2457510.59882 929 0.0661 -3.5082767794e+05 1.6605267612e+03 -1.7092214792e+03 -1.2673450817e+00 7.0415150880e+00 -2.8553918249e-01 1.2797946672e+05 -1.3674149955e+03 -1.4911712704e+03 2.9850083782e+00 2.1886853359e+00 -3.4843118964e-01
125709 2457510.61925 215 0.0827 -3.4683934857e+05 1.6359213778e+03 -1.6612538637e+03 -1.2273201867e+00 6.9346666535e+00 6.2243815130e-02 1.2487255884e+05 -1.3489258393e+03 -1.5351779926e+03 2.9588685457e+00 2.3468659600e+00 -3.6859633425e-01
125710 2457510.63969 280 0.0651 -3.5124358624e+05 1.6587839146e+03 -1.7570898201e+03 -1.2558053655e+00 7.2068907840e+00 -3.4286831349e-01 1.3229883877e+05 -1.3980297632e+03 -1.4781907687e+03 3.0380178898e+00 2.1178863492e+00 -4.6286167456e-01
